,date,shop_id,item_id,item_price,item_cnt_day
626,2015-01-04,55,5760,1499.0,1.0
627,2015-01-04,55,5917,59.0,1.0
628,2015-01-04,55,5759,799.0,3.0
629,2015-01-04,55,4899,1349.0,2.0
630,2015-01-04,55,7967,999.0,1.0
631,2015-01-04,55,9121,50.0,2.0
632,2015-01-04,55,9124,50.0,4.0
633,2015-01-04,55,9458,220.0,2.0
634,2015-01-04,55,8040,75.0,1.0
635,2015-01-04,55,7966,2599.0,2.0
636,2015-01-04,55,7093,229.0,1.0
637,2015-01-04,55,3025,1799.0,2.0
638,2015-01-04,55,3156,750.0,1.0
639,2015-01-04,55,1875,1999.0,6.0
640,2015-01-04,55,4192,1490.0,2.0
641,2015-01-04,55,3473,499.0,1.0
642,2015-01-04,55,3729,1999.0,4.0
643,2015-01-04,55,3728,1999.0,3.0
644,2015-01-04,57,15817,399.0,1.0
645,2015-01-04,57,15778,169.0,1.0
646,2015-01-04,57,16434,399.0,1.0
647,2015-01-04,57,16524,79.0,1.0
648,2015-01-04,57,15941,2349.0,1.0
649,2015-01-04,57,15555,58.0,1.0
650,2015-01-04,57,16128,1499.0,1.0
651,2015-01-04,57,15650,28.0,1.0
652,2015-01-04,57,16169,299.0,1.0
653,2015-01-04,57,17956,169.0,1.0
654,2015-01-04,57,17493,28.0,1.0
655,2015-01-04,57,17565,399.0,1.0
656,2015-01-04,57,17785,169.0,1.0
657,2015-01-04,57,18380,199.0,1.0
658,2015-01-04,57,18209,299.0,1.0
659,2015-01-04,57,17467,399.0,1.0
660,2015-01-04,57,17046,399.0,1.0
661,2015-01-04,57,16922,399.0,1.0
662,2015-01-04,57,17322,149.0,1.0
663,2015-01-04,57,13494,14990.0,1.0
664,2015-01-04,57,13517,2390.0,1.0
665,2015-01-04,57,12917,249.0,1.0
666,2015-01-04,57,12353,399.0,1.0
667,2015-01-04,57,13755,299.0,1.0
668,2015-01-04,57,13119,299.0,1.0
669,2015-01-04,57,13105,499.0,1.0
670,2015-01-04,57,15112,159.0,1.0
671,2015-01-04,57,15063,449.0,1.0
672,2015-01-04,57,14506,399.0,1.0
673,2015-01-04,57,14510,29.0,1.0
674,2015-01-04,57,15045,699.0,1.0
675,2015-01-04,57,15438,1049.0,1.0
676,2015-01-04,57,14755,99.0,1.0
677,2015-01-04,57,14810,79.0,1.0
678,2015-01-04,57,14860,58.0,1.0
679,2015-01-04,57,14444,58.0,1.0
680,2015-01-04,57,13825,999.0,1.0
681,2015-01-04,57,14446,169.0,2.0
682,2015-01-04,57,14075,148.0,1.0
683,2015-01-04,57,14093,58.0,1.0
684,2015-01-04,58,1969,3999.0,1.0
685,2015-01-04,58,1469,1199.0,1.0
686,2015-01-04,58,1467,1199.0,1.0
687,2015-01-04,57,22076,28.0,1.0
688,2015-01-04,57,21881,299.0,1.0
689,2015-01-04,57,22162,399.0,2.0
690,2015-01-04,58,3641,299.0,1.0
691,2015-01-04,58,3343,2599.0,1.0
692,2015-01-04,58,4228,1199.0,1.0
693,2015-01-04,58,4138,899.0,1.0
694,2015-01-04,58,3341,2599.0,1.0
695,2015-01-04,57,19134,549.0,1.0
696,2015-01-04,57,19116,399.0,1.0
697,2015-01-04,57,20055,399.0,2.0
698,2015-01-04,57,19752,79.0,1.0
699,2015-01-04,57,19771,169.0,1.0
700,2015-01-04,57,18477,249.0,1.0
701,2015-01-04,57,21363,2879.0,1.0
702,2015-01-04,57,21362,1099.0,1.0
703,2015-01-04,57,21365,899.0,1.0
704,2015-01-04,57,21367,749.0,1.0
705,2015-01-04,57,21361,1799.0,1.0
706,2015-01-04,57,21704,169.0,1.0
707,2015-01-04,57,21669,149.0,1.0
708,2015-01-04,57,20225,479.0,1.0
709,2015-01-04,57,20311,58.0,1.0
710,2015-01-04,57,21364,479.0,2.0
711,2015-01-04,57,20259,149.0,1.0
712,2015-01-04,57,4138,899.0,2.0
713,2015-01-04,57,4102,349.0,1.0
714,2015-01-04,57,4365,1010.45,1.0
715,2015-01-04,57,5822,1149.0,1.0
716,2015-01-04,57,4906,1999.0,1.0
717,2015-01-04,57,5811,199.0,1.0
718,2015-01-04,57,5821,1099.0,1.0
719,2015-01-04,57,4870,1299.0,1.0
720,2015-01-04,57,1143,399.0,1.0
721,2015-01-04,57,1384,298.0,1.0
722,2015-01-04,57,1969,3999.0,1.0
723,2015-01-04,57,1876,2599.0,1.0
724,2015-01-04,57,59,249.0,1.0
725,2015-01-04,56,22162,399.0,1.0
726,2015-01-04,57,3007,1990.0,1.0
727,2015-01-04,57,2937,866.0,1.0
728,2015-01-04,57,2954,721.55,1.0
729,2015-01-04,57,3148,1850.0,1.0
730,2015-01-04,57,2252,399.0,1.0
731,2015-01-04,57,10379,149.0,1.0
732,2015-01-04,57,10829,58.0,1.0
733,2015-01-04,57,10726,399.0,1.0
734,2015-01-04,57,10553,399.0,1.0
735,2015-01-04,57,9497,99.0,1.0
736,2015-01-04,57,9498,99.0,1.0
737,2015-01-04,57,9499,99.0,1.0
738,2015-01-04,57,9496,99.0,1.0
739,2015-01-04,57,9495,99.0,1.0
740,2015-01-04,57,9457,299.0,1.0
741,2015-01-04,57,12104,98.0,1.0
742,2015-01-04,57,11222,299.0,1.0
743,2015-01-04,57,11245,28.0,1.0
744,2015-01-04,57,11094,99.0,1.0
745,2015-01-04,57,11142,249.0,1.0
746,2015-01-04,57,11454,49.0,1.0
747,2015-01-04,57,8079,399.0,1.0
748,2015-01-04,57,7018,999.0,1.0
749,2015-01-04,57,5834,999.0,1.0
750,2015-01-04,57,5572,1890.0,1.0
751,2015-01-04,57,6126,999.0,1.0
752,2015-01-04,57,8702,399.0,1.0
753,2015-01-04,57,7736,299.0,1.0
754,2015-01-04,57,8209,58.0,1.0
755,2015-01-04,57,7872,98.0,1.0
756,2015-01-04,54,4808,399.0,1.0
757,2015-01-04,48,22092,179.0,1.0
758,2015-01-04,49,7736,299.0,1.0
759,2015-01-04,49,7741,299.0,1.0
760,2015-01-04,49,4870,1299.0,1.0
761,2015-01-04,49,4639,1599.0,1.0
762,2015-01-04,48,12944,98.0,1.0
763,2015-01-04,48,14710,399.0,1.0
764,2015-01-04,48,13970,49.0,1.0
765,2015-01-04,48,14092,58.0,1.0
766,2015-01-04,48,17769,99.0,1.0
767,2015-01-04,48,18704,199.0,1.0
768,2015-01-04,48,18407,199.0,1.0
769,2015-01-04,48,16880,199.0,1.0
770,2015-01-04,48,16904,149.0,1.0
771,2015-01-04,50,5822,1149.0,1.0
772,2015-01-04,50,5666,3490.0,1.0
773,2015-01-04,50,4870,1299.0,1.0
774,2015-01-04,50,4498,698.0,1.0
775,2015-01-04,50,11893,169.0,1.0
776,2015-01-04,50,10937,199.0,1.0
777,2015-01-04,50,6675,26990.0,1.0
778,2015-01-04,50,8961,169.0,1.0
779,2015-01-04,49,16245,1099.0,1.0
780,2015-01-04,49,18106,3799.0,1.0
781,2015-01-04,49,19647,198.0,1.0
782,2015-01-04,49,18625,399.0,1.0
783,2015-01-04,49,15866,1299.0,1.0
784,2015-01-04,49,15850,1159.0,1.0
785,2015-01-04,50,1877,3599.0,1.0
786,2015-01-04,50,1971,4499.0,1.0
787,2015-01-04,50,2574,449.0,1.0
788,2015-01-04,50,2808,999.0,1.0
789,2015-01-04,50,2813,899.0,1.0
790,2015-01-04,49,21364,479.0,1.0
791,2015-01-04,47,13512,1499.0,1.0
792,2015-01-04,47,11655,1999.0,1.0
793,2015-01-04,47,11389,899.0,1.0
794,2015-01-04,47,15112,159.0,1.0
795,2015-01-04,47,15521,599.0,1.0
796,2015-01-04,47,15519,299.0,1.0
797,2015-01-04,47,6092,1199.0,1.0
798,2015-01-04,47,5962,699.0,1.0
799,2015-01-04,47,5822,1149.0,1.0
800,2015-01-04,47,5828,549.0,1.0
801,2015-01-04,47,9355,349.0,1.0
802,2015-01-04,47,6351,449.0,1.0
803,2015-01-04,47,7498,349.0,1.0
804,2015-01-04,48,4445,299.0,1.0
805,2015-01-04,48,3605,349.0,1.0
806,2015-01-04,48,3341,2599.0,1.0
807,2015-01-04,48,6297,1649.0,1.0
808,2015-01-04,48,7780,498.0,1.0
809,2015-01-04,48,8245,249.0,1.0
810,2015-01-04,48,8312,198.0,1.0
811,2015-01-04,48,8571,299.0,1.0
812,2015-01-04,47,20225,479.0,1.0
813,2015-01-04,47,20920,1719.0,1.0
814,2015-01-04,47,19043,199.0,1.0
815,2015-01-04,48,2808,999.0,1.0
816,2015-01-04,48,2429,1799.0,1.0
817,2015-01-04,48,2140,349.0,1.0
818,2015-01-04,47,21367,749.0,1.0
819,2015-01-04,47,21365,999.0,1.0
820,2015-01-04,53,3695,1199.0,1.0
821,2015-01-04,53,3071,799.0,1.0
822,2015-01-04,53,6236,299.0,1.0
823,2015-01-04,53,6740,499.0,1.0
824,2015-01-04,53,5380,3490.0,1.0
825,2015-01-04,52,16677,332.67,-1.0
826,2015-01-04,52,17620,299.0,1.0
827,2015-01-04,52,16209,359.0,1.0
828,2015-01-04,52,20949,5.0,2.0
829,2015-01-04,52,19258,299.0,1.0
830,2015-01-04,53,1568,1999.0,1.0
831,2015-01-04,53,1969,3399.0,1.0
832,2015-01-04,53,2049,998.0,1.0
833,2015-01-04,53,970,349.0,1.0
834,2015-01-04,53,20949,5.0,2.0
835,2015-01-04,53,19794,149.0,1.0
836,2015-01-04,53,19817,499.0,1.0
837,2015-01-04,53,21420,149.0,1.0
838,2015-01-04,53,17042,149.0,1.0
839,2015-01-04,53,18699,199.0,1.0
840,2015-01-04,53,18454,199.0,1.0
841,2015-01-04,54,3028,2599.0,1.0
842,2015-01-04,54,3071,799.0,2.0
843,2015-01-04,54,3077,1199.0,1.0
844,2015-01-04,54,2861,1799.0,1.0
845,2015-01-04,54,4102,349.0,1.0
846,2015-01-04,54,3341,2599.0,1.0
847,2015-01-04,54,3708,899.0,1.0
848,2015-01-04,54,3617,299.0,1.0
849,2015-01-04,54,42,299.0,1.0
850,2015-01-04,54,109,249.0,1.0
851,2015-01-04,54,259,249.0,1.0
852,2015-01-04,54,1010,499.0,1.0
853,2015-01-04,54,1969,3999.0,1.0
854,2015-01-04,54,1260,1248.0,1.0
855,2015-01-04,54,1364,399.0,1.0
856,2015-01-04,53,10659,999.0,1.0
857,2015-01-04,53,9541,349.0,1.0
858,2015-01-04,53,12286,28.0,1.0
859,2015-01-04,53,14810,79.0,1.0
860,2015-01-04,53,12463,199.0,1.0
861,2015-01-04,53,12465,199.0,1.0
862,2015-01-04,53,12475,199.0,1.0
863,2015-01-04,53,13880,199.0,2.0
864,2015-01-04,51,4102,220.0,1.0
865,2015-01-04,51,6503,1189.0,1.0
866,2015-01-04,51,17887,275.0,1.0
867,2015-01-04,51,18431,167.0,1.0
868,2015-01-04,51,13697,564.0,1.0
869,2015-01-04,50,14039,69.0,1.0
870,2015-01-04,50,12781,149.0,1.0
871,2015-01-04,51,2416,460.0,2.0
872,2015-01-04,51,3656,220.0,1.0
873,2015-01-04,50,20949,5.0,4.0
874,2015-01-04,50,21893,28.0,1.0
875,2015-01-04,50,22162,399.0,1.0
876,2015-01-04,50,21364,479.0,1.0
877,2015-01-04,50,21366,1599.0,1.0
878,2015-01-04,52,11655,1999.0,1.0
879,2015-01-04,52,11498,332.67,1.0
880,2015-01-04,52,7723,2999.0,1.0
881,2015-01-04,52,7872,98.0,1.0
882,2015-01-04,52,7003,399.0,1.0
883,2015-01-04,52,8366,549.0,1.0
884,2015-01-04,52,13151,198.0,1.0
885,2015-01-04,52,2760,399.0,1.0
886,2015-01-04,52,2753,299.0,1.0
887,2015-01-04,52,2070,98.0,1.0
888,2015-01-04,52,3329,1199.0,1.0
889,2015-01-04,52,3108,349.0,1.0
890,2015-01-04,52,482,3300.0,1.0
891,2015-01-04,52,1384,298.0,1.0
892,2015-01-04,52,5821,1099.0,1.0
893,2015-01-04,52,5272,299.0,1.0
894,2015-01-04,52,6254,1249.0,1.0
895,2015-01-04,52,5663,3690.0,1.0
896,2015-01-04,52,5674,499.0,1.0
897,2015-01-04,52,4181,1190.0,1.0
898,2015-01-04,44,16056,799.0,1.0
899,2015-01-04,44,14652,199.0,-1.0
900,2015-01-04,44,16206,799.0,1.0
901,2015-01-04,44,8095,499.0,-1.0
902,2015-01-04,44,8008,299.0,1.0
903,2015-01-04,44,13802,499.0,1.0
904,2015-01-04,44,13442,27990.0,1.0
905,2015-01-04,44,11927,599.0,1.0
906,2015-01-04,44,11926,1079.0,1.0
907,2015-01-04,45,4424,299.0,1.0
908,2015-01-04,45,6126,999.0,1.0
909,2015-01-04,45,2269,599.0,1.0
910,2015-01-04,45,4871,999.0,2.0
911,2015-01-04,44,21364,479.0,1.0
912,2015-01-04,45,1969,3999.0,2.0
913,2015-01-04,44,22088,119.0,2.0
914,2015-01-04,44,7172,2599.0,1.0
915,2015-01-04,41,11904,149.0,1.0
916,2015-01-04,41,17365,99.0,1.0
917,2015-01-04,41,15066,799.0,1.0
918,2015-01-04,41,6128,2499.0,1.0
919,2015-01-04,41,7087,999.0,1.0
920,2015-01-04,44,4728,249.0,1.0
921,2015-01-04,44,4467,987.58,1.0
922,2015-01-04,44,6503,1999.0,1.0
923,2015-01-04,44,5669,3490.0,1.0
924,2015-01-04,41,21366,1439.0,1.0
925,2015-01-04,41,21365,999.0,1.0
926,2015-01-04,44,1114,299.0,-1.0
927,2015-01-04,41,18626,699.0,1.0
928,2015-01-04,41,20613,1099.0,1.0
929,2015-01-04,44,3342,2999.0,1.0
930,2015-01-04,44,2918,705.21,1.0
931,2015-01-04,44,2954,705.21,1.0
932,2015-01-04,44,2308,199.0,1.0
933,2015-01-04,44,2070,98.0,1.0
934,2015-01-04,46,7498,349.0,1.0
935,2015-01-04,46,6875,299.0,1.0
936,2015-01-04,46,10360,199.0,1.0
937,2015-01-04,46,10357,199.0,1.0
938,2015-01-04,46,8807,58.0,1.0
939,2015-01-04,46,8625,199.0,1.0
940,2015-01-04,46,9048,169.0,1.0
941,2015-01-04,46,9409,349.0,1.0
942,2015-01-04,46,5509,299.0,1.0
943,2015-01-04,46,5380,3490.0,1.0
944,2015-01-04,46,4870,1299.0,1.0
945,2015-01-04,46,6497,1499.0,1.0
946,2015-01-04,46,6297,1649.0,1.0
947,2015-01-04,46,5822,1149.0,1.0
948,2015-01-04,46,5634,3190.0,1.0
949,2015-01-04,46,5638,3190.0,1.0
950,2015-01-04,46,14846,199.0,1.0
951,2015-01-04,46,15392,779.0,1.0
952,2015-01-04,46,15857,1199.0,1.0
953,2015-01-04,46,18042,239.2,1.0
954,2015-01-04,46,18052,239.2,2.0
955,2015-01-04,46,18051,239.2,1.0
956,2015-01-04,46,18050,239.2,1.0
957,2015-01-04,46,17717,1490.0,1.0
958,2015-01-04,46,11893,169.0,1.0
959,2015-01-04,46,11796,149.0,1.0
960,2015-01-04,45,16137,399.0,1.0
961,2015-01-04,45,16038,299.0,1.0
962,2015-01-04,45,15818,699.0,1.0
963,2015-01-04,45,15685,699.0,1.0
964,2015-01-04,45,14307,749.0,1.0
965,2015-01-04,45,13802,499.0,1.0
966,2015-01-04,45,19041,249.0,1.0
967,2015-01-04,45,18958,499.0,1.0
968,2015-01-04,45,19037,349.0,1.0
969,2015-01-04,45,12933,149.0,1.0
970,2015-01-04,45,16671,299.0,1.0
971,2015-01-04,45,8452,1890.0,2.0
972,2015-01-04,45,9532,399.0,1.0
973,2015-01-04,45,6738,499.0,4.0
974,2015-01-04,45,6740,499.0,4.0
975,2015-01-04,45,13505,1199.0,2.0
976,2015-01-04,45,11181,99.0,1.0
977,2015-01-04,46,4728,249.0,1.0
978,2015-01-04,46,2442,1199.0,1.0
979,2015-01-04,37,15548,199.0,1.0
980,2015-01-04,37,13869,349.0,1.0
981,2015-01-04,37,13401,27392.0,1.0
982,2015-01-04,37,13505,1199.0,1.0
983,2015-01-04,37,13405,25392.0,1.0
984,2015-01-04,37,18622,169.0,1.0
985,2015-01-04,37,19794,149.0,1.0
986,2015-01-04,37,19041,249.0,1.0
987,2015-01-04,37,16450,149.0,1.0
988,2015-01-04,37,6768,2799.0,1.0
989,2015-01-04,37,9532,399.0,1.0
990,2015-01-04,37,11926,1079.0,1.0
991,2015-01-04,37,11968,149.0,1.0
992,2015-01-04,37,20347,1849.0,1.0
993,2015-01-04,38,3251,58.0,1.0
994,2015-01-04,38,2734,699.0,1.0
995,2015-01-04,38,4029,58.0,1.0
996,2015-01-04,38,3477,1599.0,1.0
997,2015-01-04,37,21364,479.0,1.0
998,2015-01-04,37,20949,5.0,1.0
999,2015-01-04,38,2297,2598.0,1.0
1000,2015-01-04,38,1971,4499.0,1.0
1001,2015-01-04,38,806,249.0,1.0
1002,2015-01-04,38,1570,2999.0,1.0
1003,2015-01-04,35,19093,299.0,1.0
1004,2015-01-04,35,19046,299.0,1.0
1005,2015-01-04,35,20949,5.0,2.0
1006,2015-01-04,35,15395,649.0,1.0
1007,2015-01-04,35,14654,149.0,1.0
1008,2015-01-04,35,15702,149.0,1.0
1009,2015-01-04,35,15698,99.0,1.0
1010,2015-01-04,37,3842,2799.0,1.0
1011,2015-01-04,37,2283,999.0,1.0
1012,2015-01-04,35,22073,99.0,1.0
1013,2015-01-04,35,22088,119.0,2.0
1014,2015-01-04,37,3447,2098.0,1.0
1015,2015-01-04,37,3553,2799.0,2.0
1016,2015-01-04,39,7493,349.0,1.0
1017,2015-01-04,39,8672,169.0,1.0
1018,2015-01-04,39,11927,539.0,1.0
1019,2015-01-04,39,486,300.0,1.0
1020,2015-01-04,38,22087,119.0,1.0
1021,2015-01-04,39,22140,217.5,1.0
1022,2015-01-04,39,21364,479.0,1.0
1023,2015-01-04,39,21366,1439.0,2.0
1024,2015-01-04,41,2878,3499.0,1.0
1025,2015-01-04,39,15031,390.0,1.0
1026,2015-01-04,39,14457,169.0,1.0
1027,2015-01-04,39,19602,169.0,1.0
1028,2015-01-04,39,18834,149.0,1.0
1029,2015-01-04,39,19597,169.0,1.0
1030,2015-01-04,39,20949,5.0,1.0
1031,2015-01-04,39,17717,1000.0,1.0
1032,2015-01-04,39,17654,3999.0,1.0
1033,2015-01-04,39,17891,217.5,1.0
1034,2015-01-04,39,17880,363.0,1.0
1035,2015-01-04,38,6740,499.0,1.0
1036,2015-01-04,38,6738,499.0,1.0
1037,2015-01-04,38,7852,249.0,1.0
1038,2015-01-04,38,9405,299.0,1.0
1039,2015-01-04,38,10476,479.0,1.0
1040,2015-01-04,38,9396,299.0,1.0
1041,2015-01-04,38,8452,2890.0,1.0
1042,2015-01-04,38,9355,349.0,1.0
1043,2015-01-04,38,6126,999.0,1.0
1044,2015-01-04,38,4736,58.0,1.0
1045,2015-01-04,38,5247,2999.0,1.0
1046,2015-01-04,38,5362,498.0,1.0
1047,2015-01-04,38,16003,1499.0,1.0
1048,2015-01-04,59,18454,199.0,1.0
1049,2015-01-04,59,18477,249.0,1.0
1050,2015-01-04,59,17717,750.0,1.0
1051,2015-01-04,59,19752,79.0,1.0
1052,2015-01-04,59,19794,149.0,1.0
1053,2015-01-04,59,16788,2099.0,1.0
1054,2015-01-04,59,14254,249.0,1.0
1055,2015-01-04,59,20608,1999.0,1.0
1056,2015-01-04,47,4977,1899.0,1.0
1057,2015-01-04,59,21364,479.0,1.0
1058,2015-01-04,59,20949,5.0,2.0
1059,2015-01-04,59,21362,1099.0,1.0
1060,2015-01-04,59,21761,772.03,1.0
1061,2015-01-04,59,5643,2990.0,1.0
1062,2015-01-04,59,6108,98.0,1.0
1063,2015-01-04,59,8093,1081.15,1.0
1064,2015-01-04,59,8448,4490.0,1.0
1065,2015-01-04,59,7739,148.0,2.0
1066,2015-01-04,59,7805,498.0,1.0
1067,2015-01-04,59,4728,249.0,1.0
1068,2015-01-04,59,4806,99.0,2.0
1069,2015-01-04,59,5820,3199.0,1.0
1070,2015-01-04,59,5361,28.0,1.0
1071,2015-01-04,59,13697,899.0,1.0
1072,2015-01-04,59,11460,99.0,1.0
1073,2015-01-04,59,11655,1544.82,1.0
1074,2015-01-04,42,21591,399.0,1.0
1075,2015-01-04,42,21447,149.0,1.0
1076,2015-01-04,42,21414,264.58,1.0
1077,2015-01-04,42,21362,989.0,1.0
1078,2015-01-04,42,21361,1999.0,1.0
1079,2015-01-04,42,21400,99.0,1.0
1080,2015-01-04,42,21485,329.0,1.0
1081,2015-01-04,47,687,600.0,1.0
1082,2015-01-04,42,21881,299.0,1.0
1083,2015-01-04,42,21762,1499.0,1.0
1084,2015-01-04,42,20739,499.0,1.0
1085,2015-01-04,42,20611,2249.0,1.0
1086,2015-01-04,42,20614,1099.0,1.0
1087,2015-01-04,42,21364,431.0,1.0
1088,2015-01-04,42,21366,1599.0,1.0
1089,2015-01-04,47,3580,299.0,1.0
1090,2015-01-04,47,3141,1180.0,1.0
1091,2015-01-04,47,1969,3999.0,1.0
1092,2015-01-04,47,1941,698.0,1.0
1093,2015-01-04,47,1892,698.0,1.0
1094,2015-01-04,47,1866,2999.0,1.0
1095,2015-01-04,58,10476,479.0,1.0
1096,2015-01-04,58,10478,799.0,1.0
1097,2015-01-04,58,10768,349.0,1.0
1098,2015-01-04,58,12105,98.0,1.0
1099,2015-01-04,58,11927,599.0,2.0
1100,2015-01-04,58,11247,399.0,1.0
1101,2015-01-04,58,8702,399.0,1.0
1102,2015-01-04,58,8819,799.0,1.0
1103,2015-01-04,58,8874,599.0,1.0
1104,2015-01-04,58,10659,999.0,1.0
1105,2015-01-04,58,9786,169.0,1.0
1106,2015-01-04,58,14227,99.0,1.0
1107,2015-01-04,58,13802,499.0,1.0
1108,2015-01-04,58,14457,169.0,1.0
1109,2015-01-04,58,14228,99.0,1.0
1110,2015-01-04,58,11938,99.0,1.0
1111,2015-01-04,58,12206,2499.0,1.0
1112,2015-01-04,58,13505,1199.0,1.0
1113,2015-01-04,58,13104,399.0,1.0
1114,2015-01-04,58,4351,399.0,1.0
1115,2015-01-04,58,4808,399.0,1.0
1116,2015-01-04,58,6713,1699.0,1.0
1117,2015-01-04,58,7233,599.0,1.0
1118,2015-01-04,58,6128,2499.0,1.0
1119,2015-01-04,58,21364,479.0,5.0
1120,2015-01-04,58,21361,1799.0,1.0
1121,2015-01-04,58,21365,999.0,1.0
1122,2015-01-04,58,21367,749.0,1.0
1123,2015-01-04,59,3484,6799.0,1.0
1124,2015-01-04,59,3251,58.0,1.0
1125,2015-01-04,59,2959,638.04,1.0
1126,2015-01-04,59,3243,1499.0,1.0
1127,2015-01-04,59,3027,2999.0,1.0
1128,2015-01-04,59,2919,850.95,1.0
1129,2015-01-04,59,1905,249.0,1.0
1130,2015-01-04,59,2070,98.0,1.0
1131,2015-01-04,59,2851,709.01,1.0
1132,2015-01-04,58,20346,1099.0,1.0
1133,2015-01-04,58,15817,399.0,1.0
1134,2015-01-04,58,15818,699.0,1.0
1135,2015-01-04,58,16179,1949.0,1.0
1136,2015-01-04,58,16227,499.0,1.0
1137,2015-01-04,58,17048,699.0,1.0
1138,2015-01-04,58,16061,1999.0,1.0
1139,2015-01-04,58,16169,299.0,1.0
1140,2015-01-04,58,16042,499.0,1.0
1141,2015-01-04,58,19126,198.0,1.0
1142,2015-01-04,58,19116,399.0,1.0
1143,2015-01-04,58,20225,479.0,1.0
1144,2015-01-04,58,20337,1099.0,1.0
1145,2015-01-04,58,19806,399.0,1.0
1146,2015-01-04,58,18953,28.0,1.0
1147,2015-01-04,42,5821,1099.0,1.0
1148,2015-01-04,42,5655,1290.0,1.0
1149,2015-01-04,42,4557,399.0,1.0
1150,2015-01-04,42,4870,1299.0,1.0
1151,2015-01-04,42,4996,1799.0,1.0
1152,2015-01-04,42,7956,6990.0,1.0
1153,2015-01-04,42,8845,264.58,1.0
1154,2015-01-04,42,8981,399.0,1.0
1155,2015-01-04,42,8204,449.0,1.0
1156,2015-01-04,42,6126,999.0,1.0
1157,2015-01-04,42,7211,248.0,1.0
1158,2015-01-04,42,6675,26990.0,1.0
1159,2015-01-04,42,839,3300.0,1.0
1160,2015-01-04,42,1045,199.0,1.0
1161,2015-01-04,42,1878,2599.0,-1.0
1162,2015-01-04,42,1877,3599.0,1.0
1163,2015-01-04,42,1969,3999.0,2.0
1164,2015-01-04,42,1568,1999.0,1.0
1165,2015-01-04,42,486,300.0,2.0
1166,2015-01-04,46,21260,1039.0,1.0
1167,2015-01-04,46,21366,1599.0,1.0
1168,2015-01-04,46,21962,1249.0,1.0
1169,2015-01-04,46,21363,3199.0,1.0
1170,2015-01-04,42,3054,2299.0,1.0
1171,2015-01-04,42,2269,599.0,1.0
1172,2015-01-04,42,2047,198.0,1.0
1173,2015-01-04,42,2861,1799.0,1.0
1174,2015-01-04,42,15552,1768.84,1.0
1175,2015-01-04,42,16167,799.0,1.0
1176,2015-01-04,42,15319,1249.0,1.0
1177,2015-01-04,42,15812,999.0,1.0
1178,2015-01-04,42,16825,3999.0,1.0
1179,2015-01-04,42,15799,299.0,1.0
1180,2015-01-04,42,14306,999.0,1.0
1181,2015-01-04,42,14458,299.0,1.0
1182,2015-01-04,42,14500,199.0,1.0
1183,2015-01-04,42,14437,349.0,1.0
1184,2015-01-04,42,14102,749.0,1.0
1185,2015-01-04,42,14243,399.0,1.0
1186,2015-01-04,42,14125,1803.25,1.0
1187,2015-01-04,42,14865,199.0,1.0
1188,2015-01-04,42,18672,299.0,1.0
1189,2015-01-04,42,18848,99.0,1.0
1190,2015-01-04,42,19051,599.0,1.0
1191,2015-01-04,42,19050,549.0,1.0
1192,2015-01-04,42,17302,79.0,1.0
1193,2015-01-04,42,17717,750.0,2.0
1194,2015-01-04,42,17887,399.0,1.0
1195,2015-01-04,42,17375,450.14,1.0
1196,2015-01-04,42,17403,1449.0,1.0
1197,2015-01-04,42,11133,199.0,1.0
1198,2015-01-04,42,11247,399.0,1.0
1199,2015-01-04,42,10513,1499.0,1.0
1200,2015-01-04,42,10477,1599.0,1.0
1201,2015-01-04,42,10726,399.0,1.0
1202,2015-01-04,42,11800,149.0,1.0
1203,2015-01-04,42,11811,1199.0,1.0
1204,2015-01-04,42,8065,399.0,2.0
1205,2015-01-04,42,10476,479.0,1.0
1206,2015-01-04,42,9411,349.0,1.0
1207,2015-01-04,42,10678,1499.0,1.0
1208,2015-01-04,42,10296,1442.43,1.0
1209,2015-01-04,42,12778,199.0,1.0
1210,2015-01-04,42,13557,2499.0,1.0
1211,2015-01-04,42,12826,99.0,1.0
1212,2015-01-04,42,13268,499.0,1.0
1213,2015-01-04,42,13802,499.0,2.0
1214,2015-01-04,42,11926,1079.0,1.0
1215,2015-01-04,42,12436,99.0,1.0
1216,2015-01-04,42,12363,901.18,1.0
1217,2015-01-04,6,13802,499.0,1.0
1218,2015-01-04,6,15938,1299.0,1.0
1219,2015-01-04,6,11927,539.0,1.0
1220,2015-01-04,6,11496,169.0,1.0
1221,2015-01-04,6,12488,798.0,1.0
1222,2015-01-04,6,13205,299.0,4.0
1223,2015-01-04,6,12709,399.0,1.0
1224,2015-01-04,6,21367,749.0,1.0
1225,2015-01-04,6,20949,5.0,1.0
1226,2015-01-04,7,1969,3999.0,1.0
1227,2015-01-04,6,22088,119.0,1.0
1228,2015-01-04,7,1201,299.0,1.0
1229,2015-01-04,6,17662,1999.0,1.0
1230,2015-01-04,6,17717,1949.0,4.0
1231,2015-01-04,6,17322,149.0,1.0
1232,2015-01-04,6,15818,699.0,1.0
1233,2015-01-04,6,15757,199.0,1.0
1234,2015-01-04,6,16790,2899.0,1.0
1235,2015-01-04,6,17891,217.5,1.0
1236,2015-01-04,6,18052,299.0,1.0
1237,2015-01-04,6,18106,3799.0,1.0
1238,2015-01-04,6,4102,349.0,3.0
1239,2015-01-04,6,4516,349.0,1.0
1240,2015-01-04,6,4471,998.0,1.0
1241,2015-01-04,6,2766,199.0,1.0
