,date,shop_id,item_id,item_price,item_cnt_day,item_id,item_earnings,total_items_sold,date,id,item_id,item_earnings,total_items_sold,date,shop_id,shop_earnings,total_items_sold,date
5626,2015-01-04,46,10357,199.0,1.0,10357,199.0,1.0,03/12/2019,447,10357,199.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5627,2015-01-04,46,10357,199.0,1.0,10357,199.0,1.0,03/12/2019,447,10357,199.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5628,2015-01-04,46,8807,58.0,1.0,8807,58.0,1.0,03/09/2019,398,8807,58.0,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5629,2015-01-04,46,8807,58.0,1.0,8807,58.0,1.0,03/12/2019,398,8807,58.0,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5630,2015-01-04,46,8807,58.0,1.0,8807,58.0,1.0,03/12/2019,398,8807,58.0,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5631,2015-01-04,46,8807,58.0,1.0,8807,58.0,1.0,03/09/2019,398,8807,58.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5632,2015-01-04,46,8807,58.0,1.0,8807,58.0,1.0,03/12/2019,398,8807,58.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5633,2015-01-04,46,8807,58.0,1.0,8807,58.0,1.0,03/12/2019,398,8807,58.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5634,2015-01-04,46,8625,199.0,1.0,8625,199.0,1.0,03/09/2019,394,8625,199.0,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5635,2015-01-04,46,8625,199.0,1.0,8625,199.0,1.0,03/12/2019,394,8625,199.0,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5636,2015-01-04,46,8625,199.0,1.0,8625,199.0,1.0,03/12/2019,394,8625,199.0,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5637,2015-01-04,46,8625,199.0,1.0,8625,199.0,1.0,03/09/2019,394,8625,199.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5638,2015-01-04,46,8625,199.0,1.0,8625,199.0,1.0,03/12/2019,394,8625,199.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5639,2015-01-04,46,8625,199.0,1.0,8625,199.0,1.0,03/12/2019,394,8625,199.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5640,2015-01-04,46,9048,169.0,1.0,9048,169.0,1.0,03/09/2019,409,9048,169.0,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5641,2015-01-04,46,9048,169.0,1.0,9048,169.0,1.0,03/12/2019,409,9048,169.0,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5642,2015-01-04,46,9048,169.0,1.0,9048,169.0,1.0,03/12/2019,409,9048,169.0,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5643,2015-01-04,46,9048,169.0,1.0,9048,169.0,1.0,03/09/2019,409,9048,169.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5644,2015-01-04,46,9048,169.0,1.0,9048,169.0,1.0,03/12/2019,409,9048,169.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5645,2015-01-04,46,9048,169.0,1.0,9048,169.0,1.0,03/12/2019,409,9048,169.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5646,2015-01-04,46,9409,349.0,1.0,9409,698.0,2.0,03/09/2019,419,9409,698.0,2.0,03/12/2019,46,31061.8,33.0,03/09/2019
5647,2015-01-04,46,9409,349.0,1.0,9409,698.0,2.0,03/12/2019,419,9409,698.0,2.0,03/12/2019,46,31061.8,33.0,03/09/2019
5648,2015-01-04,46,9409,349.0,1.0,9409,698.0,2.0,03/12/2019,419,9409,698.0,2.0,03/12/2019,46,31061.8,33.0,03/09/2019
5649,2015-01-04,46,9409,349.0,1.0,9409,698.0,2.0,03/09/2019,419,9409,698.0,2.0,03/12/2019,46,31061.8,33.0,03/12/2019
5650,2015-01-04,46,9409,349.0,1.0,9409,698.0,2.0,03/12/2019,419,9409,698.0,2.0,03/12/2019,46,31061.8,33.0,03/12/2019
5651,2015-01-04,46,9409,349.0,1.0,9409,698.0,2.0,03/12/2019,419,9409,698.0,2.0,03/12/2019,46,31061.8,33.0,03/12/2019
5652,2015-01-04,46,5509,299.0,1.0,5509,299.0,1.0,03/09/2019,258,5509,299.0,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5653,2015-01-04,46,5509,299.0,1.0,5509,299.0,1.0,03/12/2019,258,5509,299.0,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5654,2015-01-04,46,5509,299.0,1.0,5509,299.0,1.0,03/12/2019,258,5509,299.0,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5655,2015-01-04,46,5509,299.0,1.0,5509,299.0,1.0,03/09/2019,258,5509,299.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5656,2015-01-04,46,5509,299.0,1.0,5509,299.0,1.0,03/12/2019,258,5509,299.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5657,2015-01-04,46,5509,299.0,1.0,5509,299.0,1.0,03/12/2019,258,5509,299.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5658,2015-01-04,46,5380,3490.0,1.0,5380,13960.0,4.0,03/09/2019,254,5380,13960.0,4.0,03/12/2019,46,31061.8,33.0,03/09/2019
5659,2015-01-04,46,5380,3490.0,1.0,5380,13960.0,4.0,03/12/2019,254,5380,13960.0,4.0,03/12/2019,46,31061.8,33.0,03/09/2019
5660,2015-01-04,46,5380,3490.0,1.0,5380,13960.0,4.0,03/12/2019,254,5380,13960.0,4.0,03/12/2019,46,31061.8,33.0,03/09/2019
5661,2015-01-04,46,5380,3490.0,1.0,5380,13960.0,4.0,03/09/2019,254,5380,13960.0,4.0,03/12/2019,46,31061.8,33.0,03/12/2019
5662,2015-01-04,46,5380,3490.0,1.0,5380,13960.0,4.0,03/12/2019,254,5380,13960.0,4.0,03/12/2019,46,31061.8,33.0,03/12/2019
5663,2015-01-04,46,5380,3490.0,1.0,5380,13960.0,4.0,03/12/2019,254,5380,13960.0,4.0,03/12/2019,46,31061.8,33.0,03/12/2019
5664,2015-01-04,46,4870,1299.0,1.0,4870,10392.0,8.0,03/09/2019,233,4870,10392.0,8.0,03/12/2019,46,31061.8,33.0,03/09/2019
5665,2015-01-04,46,4870,1299.0,1.0,4870,10392.0,8.0,03/12/2019,233,4870,10392.0,8.0,03/12/2019,46,31061.8,33.0,03/09/2019
5666,2015-01-04,46,4870,1299.0,1.0,4870,10392.0,8.0,03/12/2019,233,4870,10392.0,8.0,03/12/2019,46,31061.8,33.0,03/09/2019
5667,2015-01-04,46,4870,1299.0,1.0,4870,10392.0,8.0,03/09/2019,233,4870,10392.0,8.0,03/12/2019,46,31061.8,33.0,03/12/2019
5668,2015-01-04,46,4870,1299.0,1.0,4870,10392.0,8.0,03/12/2019,233,4870,10392.0,8.0,03/12/2019,46,31061.8,33.0,03/12/2019
5669,2015-01-04,46,4870,1299.0,1.0,4870,10392.0,8.0,03/12/2019,233,4870,10392.0,8.0,03/12/2019,46,31061.8,33.0,03/12/2019
5670,2015-01-04,46,6497,1499.0,1.0,6497,2998.0,2.0,03/09/2019,311,6497,2998.0,2.0,03/12/2019,46,31061.8,33.0,03/09/2019
5671,2015-01-04,46,6497,1499.0,1.0,6497,2998.0,2.0,03/12/2019,311,6497,2998.0,2.0,03/12/2019,46,31061.8,33.0,03/09/2019
5672,2015-01-04,46,6497,1499.0,1.0,6497,2998.0,2.0,03/12/2019,311,6497,2998.0,2.0,03/12/2019,46,31061.8,33.0,03/09/2019
5673,2015-01-04,46,6497,1499.0,1.0,6497,2998.0,2.0,03/09/2019,311,6497,2998.0,2.0,03/12/2019,46,31061.8,33.0,03/12/2019
5674,2015-01-04,46,6497,1499.0,1.0,6497,2998.0,2.0,03/12/2019,311,6497,2998.0,2.0,03/12/2019,46,31061.8,33.0,03/12/2019
5675,2015-01-04,46,6497,1499.0,1.0,6497,2998.0,2.0,03/12/2019,311,6497,2998.0,2.0,03/12/2019,46,31061.8,33.0,03/12/2019
5676,2015-01-04,46,6297,1649.0,1.0,6297,3298.0,2.0,03/09/2019,303,6297,3298.0,2.0,03/12/2019,46,31061.8,33.0,03/09/2019
5677,2015-01-04,46,6297,1649.0,1.0,6297,3298.0,2.0,03/12/2019,303,6297,3298.0,2.0,03/12/2019,46,31061.8,33.0,03/09/2019
5678,2015-01-04,46,6297,1649.0,1.0,6297,3298.0,2.0,03/12/2019,303,6297,3298.0,2.0,03/12/2019,46,31061.8,33.0,03/09/2019
5679,2015-01-04,46,6297,1649.0,1.0,6297,3298.0,2.0,03/09/2019,303,6297,3298.0,2.0,03/12/2019,46,31061.8,33.0,03/12/2019
5680,2015-01-04,46,6297,1649.0,1.0,6297,3298.0,2.0,03/12/2019,303,6297,3298.0,2.0,03/12/2019,46,31061.8,33.0,03/12/2019
5681,2015-01-04,46,6297,1649.0,1.0,6297,3298.0,2.0,03/12/2019,303,6297,3298.0,2.0,03/12/2019,46,31061.8,33.0,03/12/2019
5682,2015-01-04,46,5822,1149.0,1.0,5822,10341.0,12.0,03/09/2019,277,5822,10341.0,12.0,03/12/2019,46,31061.8,33.0,03/09/2019
5683,2015-01-04,46,5822,1149.0,1.0,5822,10341.0,12.0,03/12/2019,277,5822,10341.0,12.0,03/12/2019,46,31061.8,33.0,03/09/2019
5684,2015-01-04,46,5822,1149.0,1.0,5822,10341.0,12.0,03/12/2019,277,5822,10341.0,12.0,03/12/2019,46,31061.8,33.0,03/09/2019
5685,2015-01-04,46,5822,1149.0,1.0,5822,10341.0,12.0,03/09/2019,277,5822,10341.0,12.0,03/12/2019,46,31061.8,33.0,03/12/2019
5686,2015-01-04,46,5822,1149.0,1.0,5822,10341.0,12.0,03/12/2019,277,5822,10341.0,12.0,03/12/2019,46,31061.8,33.0,03/12/2019
5687,2015-01-04,46,5822,1149.0,1.0,5822,10341.0,12.0,03/12/2019,277,5822,10341.0,12.0,03/12/2019,46,31061.8,33.0,03/12/2019
5688,2015-01-04,46,5634,3190.0,1.0,5634,3190.0,1.0,03/09/2019,262,5634,3190.0,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5689,2015-01-04,46,5634,3190.0,1.0,5634,3190.0,1.0,03/12/2019,262,5634,3190.0,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5690,2015-01-04,46,5634,3190.0,1.0,5634,3190.0,1.0,03/12/2019,262,5634,3190.0,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5691,2015-01-04,46,5634,3190.0,1.0,5634,3190.0,1.0,03/09/2019,262,5634,3190.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5692,2015-01-04,46,5634,3190.0,1.0,5634,3190.0,1.0,03/12/2019,262,5634,3190.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5693,2015-01-04,46,5634,3190.0,1.0,5634,3190.0,1.0,03/12/2019,262,5634,3190.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5694,2015-01-04,46,5638,3190.0,1.0,5638,3190.0,1.0,03/09/2019,263,5638,3190.0,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5695,2015-01-04,46,5638,3190.0,1.0,5638,3190.0,1.0,03/12/2019,263,5638,3190.0,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5696,2015-01-04,46,5638,3190.0,1.0,5638,3190.0,1.0,03/12/2019,263,5638,3190.0,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5697,2015-01-04,46,5638,3190.0,1.0,5638,3190.0,1.0,03/09/2019,263,5638,3190.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5698,2015-01-04,46,5638,3190.0,1.0,5638,3190.0,1.0,03/12/2019,263,5638,3190.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5699,2015-01-04,46,5638,3190.0,1.0,5638,3190.0,1.0,03/12/2019,263,5638,3190.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5700,2015-01-04,46,14846,199.0,1.0,14846,199.0,1.0,03/09/2019,663,14846,199.0,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5701,2015-01-04,46,14846,199.0,1.0,14846,199.0,1.0,03/12/2019,663,14846,199.0,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5702,2015-01-04,46,14846,199.0,1.0,14846,199.0,1.0,03/12/2019,663,14846,199.0,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5703,2015-01-04,46,14846,199.0,1.0,14846,199.0,1.0,03/09/2019,663,14846,199.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5704,2015-01-04,46,14846,199.0,1.0,14846,199.0,1.0,03/12/2019,663,14846,199.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5705,2015-01-04,46,14846,199.0,1.0,14846,199.0,1.0,03/12/2019,663,14846,199.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5706,2015-01-04,46,15392,779.0,1.0,15392,779.0,1.0,03/09/2019,691,15392,779.0,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5707,2015-01-04,46,15392,779.0,1.0,15392,779.0,1.0,03/12/2019,691,15392,779.0,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5708,2015-01-04,46,15392,779.0,1.0,15392,779.0,1.0,03/12/2019,691,15392,779.0,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5709,2015-01-04,46,15392,779.0,1.0,15392,779.0,1.0,03/09/2019,691,15392,779.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5710,2015-01-04,46,15392,779.0,1.0,15392,779.0,1.0,03/12/2019,691,15392,779.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5711,2015-01-04,46,15392,779.0,1.0,15392,779.0,1.0,03/12/2019,691,15392,779.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5712,2015-01-04,46,15857,1199.0,1.0,15857,2698.0,2.0,03/09/2019,724,15857,2698.0,2.0,03/12/2019,46,31061.8,33.0,03/09/2019
5713,2015-01-04,46,15857,1199.0,1.0,15857,2698.0,2.0,03/12/2019,724,15857,2698.0,2.0,03/12/2019,46,31061.8,33.0,03/09/2019
5714,2015-01-04,46,15857,1199.0,1.0,15857,2698.0,2.0,03/12/2019,724,15857,2698.0,2.0,03/12/2019,46,31061.8,33.0,03/09/2019
5715,2015-01-04,46,15857,1199.0,1.0,15857,2698.0,2.0,03/09/2019,724,15857,2698.0,2.0,03/12/2019,46,31061.8,33.0,03/12/2019
5716,2015-01-04,46,15857,1199.0,1.0,15857,2698.0,2.0,03/12/2019,724,15857,2698.0,2.0,03/12/2019,46,31061.8,33.0,03/12/2019
5717,2015-01-04,46,15857,1199.0,1.0,15857,2698.0,2.0,03/12/2019,724,15857,2698.0,2.0,03/12/2019,46,31061.8,33.0,03/12/2019
5718,2015-01-04,46,18042,239.2,1.0,18042,837.2,4.0,03/09/2019,821,18042,837.2,4.0,03/12/2019,46,31061.8,33.0,03/09/2019
5719,2015-01-04,46,18042,239.2,1.0,18042,837.2,4.0,03/12/2019,821,18042,837.2,4.0,03/12/2019,46,31061.8,33.0,03/09/2019
5720,2015-01-04,46,18042,239.2,1.0,18042,837.2,4.0,03/12/2019,821,18042,837.2,4.0,03/12/2019,46,31061.8,33.0,03/09/2019
5721,2015-01-04,46,18042,239.2,1.0,18042,837.2,4.0,03/09/2019,821,18042,837.2,4.0,03/12/2019,46,31061.8,33.0,03/12/2019
5722,2015-01-04,46,18042,239.2,1.0,18042,837.2,4.0,03/12/2019,821,18042,837.2,4.0,03/12/2019,46,31061.8,33.0,03/12/2019
5723,2015-01-04,46,18042,239.2,1.0,18042,837.2,4.0,03/12/2019,821,18042,837.2,4.0,03/12/2019,46,31061.8,33.0,03/12/2019
5724,2015-01-04,46,18052,239.2,2.0,18052,538.2,3.0,03/09/2019,827,18052,538.2,3.0,03/12/2019,46,31061.8,33.0,03/09/2019
5725,2015-01-04,46,18052,239.2,2.0,18052,538.2,3.0,03/12/2019,827,18052,538.2,3.0,03/12/2019,46,31061.8,33.0,03/09/2019
5726,2015-01-04,46,18052,239.2,2.0,18052,538.2,3.0,03/12/2019,827,18052,538.2,3.0,03/12/2019,46,31061.8,33.0,03/09/2019
5727,2015-01-04,46,18052,239.2,2.0,18052,538.2,3.0,03/09/2019,827,18052,538.2,3.0,03/12/2019,46,31061.8,33.0,03/12/2019
5728,2015-01-04,46,18052,239.2,2.0,18052,538.2,3.0,03/12/2019,827,18052,538.2,3.0,03/12/2019,46,31061.8,33.0,03/12/2019
5729,2015-01-04,46,18052,239.2,2.0,18052,538.2,3.0,03/12/2019,827,18052,538.2,3.0,03/12/2019,46,31061.8,33.0,03/12/2019
5730,2015-01-04,46,18051,239.2,1.0,18051,239.2,1.0,03/09/2019,826,18051,239.2,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5731,2015-01-04,46,18051,239.2,1.0,18051,239.2,1.0,03/12/2019,826,18051,239.2,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5732,2015-01-04,46,18051,239.2,1.0,18051,239.2,1.0,03/12/2019,826,18051,239.2,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5733,2015-01-04,46,18051,239.2,1.0,18051,239.2,1.0,03/09/2019,826,18051,239.2,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5734,2015-01-04,46,18051,239.2,1.0,18051,239.2,1.0,03/12/2019,826,18051,239.2,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5735,2015-01-04,46,18051,239.2,1.0,18051,239.2,1.0,03/12/2019,826,18051,239.2,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5736,2015-01-04,46,18050,239.2,1.0,18050,538.2,2.0,03/09/2019,825,18050,538.2,2.0,03/12/2019,46,31061.8,33.0,03/09/2019
5737,2015-01-04,46,18050,239.2,1.0,18050,538.2,2.0,03/12/2019,825,18050,538.2,2.0,03/12/2019,46,31061.8,33.0,03/09/2019
5738,2015-01-04,46,18050,239.2,1.0,18050,538.2,2.0,03/12/2019,825,18050,538.2,2.0,03/12/2019,46,31061.8,33.0,03/09/2019
5739,2015-01-04,46,18050,239.2,1.0,18050,538.2,2.0,03/09/2019,825,18050,538.2,2.0,03/12/2019,46,31061.8,33.0,03/12/2019
5740,2015-01-04,46,18050,239.2,1.0,18050,538.2,2.0,03/12/2019,825,18050,538.2,2.0,03/12/2019,46,31061.8,33.0,03/12/2019
5741,2015-01-04,46,18050,239.2,1.0,18050,538.2,2.0,03/12/2019,825,18050,538.2,2.0,03/12/2019,46,31061.8,33.0,03/12/2019
5742,2015-01-04,46,17717,1490.0,1.0,17717,19678.0,20.0,03/09/2019,808,17717,19678.0,20.0,03/12/2019,46,31061.8,33.0,03/09/2019
5743,2015-01-04,46,17717,1490.0,1.0,17717,19678.0,20.0,03/12/2019,808,17717,19678.0,20.0,03/12/2019,46,31061.8,33.0,03/09/2019
5744,2015-01-04,46,17717,1490.0,1.0,17717,19678.0,20.0,03/12/2019,808,17717,19678.0,20.0,03/12/2019,46,31061.8,33.0,03/09/2019
5745,2015-01-04,46,17717,1490.0,1.0,17717,19678.0,20.0,03/09/2019,808,17717,19678.0,20.0,03/12/2019,46,31061.8,33.0,03/12/2019
5746,2015-01-04,46,17717,1490.0,1.0,17717,19678.0,20.0,03/12/2019,808,17717,19678.0,20.0,03/12/2019,46,31061.8,33.0,03/12/2019
5747,2015-01-04,46,17717,1490.0,1.0,17717,19678.0,20.0,03/12/2019,808,17717,19678.0,20.0,03/12/2019,46,31061.8,33.0,03/12/2019
5748,2015-01-04,46,11893,169.0,1.0,11893,338.0,2.0,03/09/2019,523,11893,338.0,2.0,03/12/2019,46,31061.8,33.0,03/09/2019
5749,2015-01-04,46,11893,169.0,1.0,11893,338.0,2.0,03/12/2019,523,11893,338.0,2.0,03/12/2019,46,31061.8,33.0,03/09/2019
5750,2015-01-04,46,11893,169.0,1.0,11893,338.0,2.0,03/12/2019,523,11893,338.0,2.0,03/12/2019,46,31061.8,33.0,03/09/2019
5751,2015-01-04,46,11893,169.0,1.0,11893,338.0,2.0,03/09/2019,523,11893,338.0,2.0,03/12/2019,46,31061.8,33.0,03/12/2019
5752,2015-01-04,46,11893,169.0,1.0,11893,338.0,2.0,03/12/2019,523,11893,338.0,2.0,03/12/2019,46,31061.8,33.0,03/12/2019
5753,2015-01-04,46,11893,169.0,1.0,11893,338.0,2.0,03/12/2019,523,11893,338.0,2.0,03/12/2019,46,31061.8,33.0,03/12/2019
5754,2015-01-04,46,11796,149.0,1.0,11796,149.0,1.0,03/09/2019,520,11796,149.0,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5755,2015-01-04,46,11796,149.0,1.0,11796,149.0,1.0,03/12/2019,520,11796,149.0,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5756,2015-01-04,46,11796,149.0,1.0,11796,149.0,1.0,03/12/2019,520,11796,149.0,1.0,03/12/2019,46,31061.8,33.0,03/09/2019
5757,2015-01-04,46,11796,149.0,1.0,11796,149.0,1.0,03/09/2019,520,11796,149.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5758,2015-01-04,46,11796,149.0,1.0,11796,149.0,1.0,03/12/2019,520,11796,149.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5759,2015-01-04,46,11796,149.0,1.0,11796,149.0,1.0,03/12/2019,520,11796,149.0,1.0,03/12/2019,46,31061.8,33.0,03/12/2019
5760,2015-01-04,45,16137,399.0,1.0,16137,798.0,2.0,03/09/2019,744,16137,798.0,2.0,03/12/2019,45,16369.0,32.0,03/09/2019
5761,2015-01-04,45,16137,399.0,1.0,16137,798.0,2.0,03/12/2019,744,16137,798.0,2.0,03/12/2019,45,16369.0,32.0,03/09/2019
5762,2015-01-04,45,16137,399.0,1.0,16137,798.0,2.0,03/12/2019,744,16137,798.0,2.0,03/12/2019,45,16369.0,32.0,03/09/2019
5763,2015-01-04,45,16137,399.0,1.0,16137,798.0,2.0,03/09/2019,744,16137,798.0,2.0,03/12/2019,45,16369.0,32.0,03/12/2019
5764,2015-01-04,45,16137,399.0,1.0,16137,798.0,2.0,03/12/2019,744,16137,798.0,2.0,03/12/2019,45,16369.0,32.0,03/12/2019
5765,2015-01-04,45,16137,399.0,1.0,16137,798.0,2.0,03/12/2019,744,16137,798.0,2.0,03/12/2019,45,16369.0,32.0,03/12/2019
5766,2015-01-04,45,16038,299.0,1.0,16038,299.0,1.0,03/09/2019,732,16038,299.0,1.0,03/12/2019,45,16369.0,32.0,03/09/2019
5767,2015-01-04,45,16038,299.0,1.0,16038,299.0,1.0,03/12/2019,732,16038,299.0,1.0,03/12/2019,45,16369.0,32.0,03/09/2019
5768,2015-01-04,45,16038,299.0,1.0,16038,299.0,1.0,03/12/2019,732,16038,299.0,1.0,03/12/2019,45,16369.0,32.0,03/09/2019
5769,2015-01-04,45,16038,299.0,1.0,16038,299.0,1.0,03/09/2019,732,16038,299.0,1.0,03/12/2019,45,16369.0,32.0,03/12/2019
5770,2015-01-04,45,16038,299.0,1.0,16038,299.0,1.0,03/12/2019,732,16038,299.0,1.0,03/12/2019,45,16369.0,32.0,03/12/2019
5771,2015-01-04,45,16038,299.0,1.0,16038,299.0,1.0,03/12/2019,732,16038,299.0,1.0,03/12/2019,45,16369.0,32.0,03/12/2019
5772,2015-01-04,45,15818,699.0,1.0,15818,3495.0,5.0,03/09/2019,720,15818,3495.0,5.0,03/12/2019,45,16369.0,32.0,03/09/2019
5773,2015-01-04,45,15818,699.0,1.0,15818,3495.0,5.0,03/12/2019,720,15818,3495.0,5.0,03/12/2019,45,16369.0,32.0,03/09/2019
5774,2015-01-04,45,15818,699.0,1.0,15818,3495.0,5.0,03/12/2019,720,15818,3495.0,5.0,03/12/2019,45,16369.0,32.0,03/09/2019
5775,2015-01-04,45,15818,699.0,1.0,15818,3495.0,5.0,03/09/2019,720,15818,3495.0,5.0,03/12/2019,45,16369.0,32.0,03/12/2019
5776,2015-01-04,45,15818,699.0,1.0,15818,3495.0,5.0,03/12/2019,720,15818,3495.0,5.0,03/12/2019,45,16369.0,32.0,03/12/2019
5777,2015-01-04,45,15818,699.0,1.0,15818,3495.0,5.0,03/12/2019,720,15818,3495.0,5.0,03/12/2019,45,16369.0,32.0,03/12/2019
5778,2015-01-04,45,15685,699.0,1.0,15685,1398.0,2.0,03/09/2019,709,15685,1398.0,2.0,03/12/2019,45,16369.0,32.0,03/09/2019
5779,2015-01-04,45,15685,699.0,1.0,15685,1398.0,2.0,03/12/2019,709,15685,1398.0,2.0,03/12/2019,45,16369.0,32.0,03/09/2019
5780,2015-01-04,45,15685,699.0,1.0,15685,1398.0,2.0,03/12/2019,709,15685,1398.0,2.0,03/12/2019,45,16369.0,32.0,03/09/2019
5781,2015-01-04,45,15685,699.0,1.0,15685,1398.0,2.0,03/09/2019,709,15685,1398.0,2.0,03/12/2019,45,16369.0,32.0,03/12/2019
5782,2015-01-04,45,15685,699.0,1.0,15685,1398.0,2.0,03/12/2019,709,15685,1398.0,2.0,03/12/2019,45,16369.0,32.0,03/12/2019
5783,2015-01-04,45,15685,699.0,1.0,15685,1398.0,2.0,03/12/2019,709,15685,1398.0,2.0,03/12/2019,45,16369.0,32.0,03/12/2019
5784,2015-01-04,45,14307,749.0,1.0,14307,749.0,1.0,03/09/2019,637,14307,749.0,1.0,03/12/2019,45,16369.0,32.0,03/09/2019
5785,2015-01-04,45,14307,749.0,1.0,14307,749.0,1.0,03/12/2019,637,14307,749.0,1.0,03/12/2019,45,16369.0,32.0,03/09/2019
5786,2015-01-04,45,14307,749.0,1.0,14307,749.0,1.0,03/12/2019,637,14307,749.0,1.0,03/12/2019,45,16369.0,32.0,03/09/2019
5787,2015-01-04,45,14307,749.0,1.0,14307,749.0,1.0,03/09/2019,637,14307,749.0,1.0,03/12/2019,45,16369.0,32.0,03/12/2019
5788,2015-01-04,45,14307,749.0,1.0,14307,749.0,1.0,03/12/2019,637,14307,749.0,1.0,03/12/2019,45,16369.0,32.0,03/12/2019
5789,2015-01-04,45,14307,749.0,1.0,14307,749.0,1.0,03/12/2019,637,14307,749.0,1.0,03/12/2019,45,16369.0,32.0,03/12/2019
5790,2015-01-04,45,13802,499.0,1.0,13802,5489.0,13.0,03/09/2019,604,13802,5489.0,13.0,03/12/2019,45,16369.0,32.0,03/09/2019
5791,2015-01-04,45,13802,499.0,1.0,13802,5489.0,13.0,03/12/2019,604,13802,5489.0,13.0,03/12/2019,45,16369.0,32.0,03/09/2019
5792,2015-01-04,45,13802,499.0,1.0,13802,5489.0,13.0,03/12/2019,604,13802,5489.0,13.0,03/12/2019,45,16369.0,32.0,03/09/2019
5793,2015-01-04,45,13802,499.0,1.0,13802,5489.0,13.0,03/09/2019,604,13802,5489.0,13.0,03/12/2019,45,16369.0,32.0,03/12/2019
5794,2015-01-04,45,13802,499.0,1.0,13802,5489.0,13.0,03/12/2019,604,13802,5489.0,13.0,03/12/2019,45,16369.0,32.0,03/12/2019
5795,2015-01-04,45,13802,499.0,1.0,13802,5489.0,13.0,03/12/2019,604,13802,5489.0,13.0,03/12/2019,45,16369.0,32.0,03/12/2019
5796,2015-01-04,45,19041,249.0,1.0,19041,498.0,2.0,03/09/2019,863,19041,498.0,2.0,03/12/2019,45,16369.0,32.0,03/09/2019
5797,2015-01-04,45,19041,249.0,1.0,19041,498.0,2.0,03/12/2019,863,19041,498.0,2.0,03/12/2019,45,16369.0,32.0,03/09/2019
5798,2015-01-04,45,19041,249.0,1.0,19041,498.0,2.0,03/12/2019,863,19041,498.0,2.0,03/12/2019,45,16369.0,32.0,03/09/2019
