CustomerID,amount_spent,quantile,Status
13504,295.93,23,Regular
13505,4393.629999999999,92,Preferred
13506,458.52000000000004,38,Regular
13507,2479.159999999999,83,Preferred
13508,110.97,4,Regular
13509,979.7200000000001,61,Regular
13510,1791.5599999999984,76,Preferred
13512,251.20999999999998,20,Regular
13513,205.10000000000002,15,Regular
13514,152.2,9,Regular
13515,891.1200000000002,58,Regular
13516,1389.4100000000003,70,Regular
13517,2128.42,80,Preferred
13518,659.4399999999998,49,Regular
13519,122.74999999999999,6,Regular
13520,3624.349999999999,89,Preferred
13521,1093.6500000000003,64,Regular
13522,125.80000000000001,6,Regular
13523,3964.8800000000006,91,Preferred
13524,680.18,50,Regular
13525,628.78,47,Regular
13527,2287.5100000000007,82,Preferred
13529,307.76,25,Regular
13531,483.80000000000007,39,Regular
13532,210.30999999999983,16,Regular
13533,270.79000000000013,21,Regular
13534,5870.080000000015,95,Preferred
13536,3448.2899999999986,89,Preferred
13538,1280.85,68,Regular
13539,631.3400000000001,47,Regular
13544,291.4099999999999,23,Regular
13546,626.9899999999999,47,Regular
13548,682.4099999999999,50,Regular
13549,918.1999999999997,59,Regular
13551,91.80000000000001,2,Regular
13552,3740.070000000001,90,Preferred
13555,4149.2800000000025,91,Preferred
13557,584.0600000000001,44,Regular
13558,605.0599999999998,46,Regular
13560,174.37000000000003,12,Regular
13561,141.86,8,Regular
13562,1799.3299999999988,76,Preferred
13563,777.5300000000001,54,Regular
13564,1749.0200000000004,76,Preferred
13565,240.22000000000006,19,Regular
13566,874.7099999999997,57,Regular
13568,192.85000000000005,14,Regular
13569,373.74999999999994,31,Regular
13570,239.49000000000004,18,Regular
13571,2092.32,80,Preferred
13572,1384.25,70,Regular
13573,294.4,23,Regular
13575,732.0699999999997,52,Regular
13576,6717.34,95,Preferred
13577,1687.5999999999988,75,Preferred
13579,467.04,38,Regular
13581,117.99999999999999,5,Regular
13583,781.0300000000002,54,Regular
13584,142.40000000000003,8,Regular
13587,712.4,52,Regular
13588,2478.949999999998,83,Preferred
13589,379.65000000000003,32,Regular
13590,1981.9199999999994,79,Preferred
13591,1117.1300000000003,64,Regular
13592,247.95999999999998,19,Regular
13593,2037.0800000000008,79,Preferred
13594,396.96999999999997,33,Regular
13596,697.04,51,Regular
13598,180.1700000000001,12,Regular
13599,5153.669999999998,93,Preferred
13600,219.52,17,Regular
13601,693.3200000000002,50,Regular
13602,428.88999999999993,36,Regular
13603,164.34,10,Regular
13606,280.53999999999996,22,Regular
13607,678.0099999999996,50,Regular
13610,1131.8800000000006,65,Regular
13611,1171.8000000000002,66,Regular
13614,1610.460000000001,74,Regular
13615,417.6900000000001,35,Regular
13617,544.18,42,Regular
13618,177.34,12,Regular
13621,213.85,16,Regular
13623,747.7800000000003,53,Regular
13626,257.22999999999996,20,Regular
13627,1638.4700000000003,74,Regular
13629,7792.36,96,VIP
13630,2031.7800000000002,79,Preferred
13631,3070.42,87,Preferred
13632,2121.27,80,Preferred
13634,1575.1600000000003,73,Regular
13635,1071.0300000000002,63,Regular
13636,949.1199999999999,60,Regular
13637,810.4999999999998,55,Regular
13638,122.64,6,Regular
13639,1033.3400000000001,62,Regular
13642,354.7999999999999,30,Regular
13643,519.44,41,Regular
13644,2624.260000000001,84,Preferred
13645,252.1,20,Regular
13647,1678.1200000000001,75,Preferred
13649,346.6000000000001,29,Regular
13650,1836.3399999999997,77,Preferred
13651,94.2,3,Regular
13652,1095.08,64,Regular
13654,2707.329999999999,85,Preferred
13655,932.9700000000004,59,Regular
13656,379.65000000000003,32,Regular
13657,382.13999999999993,32,Regular
13658,2639.1700000000037,85,Preferred
13659,1573.2000000000007,73,Regular
13662,897.7600000000001,58,Regular
13663,189.47,13,Regular
13666,84.65000000000002,2,Regular
13667,305.0199999999998,24,Regular
13668,6363.589999999984,95,Preferred
13669,218.55,17,Regular
13670,349.70000000000005,29,Regular
13672,186.39,13,Regular
13673,396.9199999999999,33,Regular
13675,486.82,39,Regular
13678,232.60000000000005,18,Regular
13680,3722.4200000000014,90,Preferred
13681,827.83,56,Regular
13682,59.5,1,Regular
13684,67.23000000000002,1,Regular
13685,3119.4400000000014,87,Preferred
13686,72.0,1,Regular
13689,910.0,58,Regular
13690,172.25,11,Regular
13692,1488.3200000000004,72,Regular
13694,65039.620000000024,99,VIP
13695,2504.129999999999,83,Preferred
13697,151.3,9,Regular
13699,308.58,25,Regular
13700,2265.119999999999,81,Preferred
13703,99.5,3,Regular
13704,2308.0599999999986,82,Preferred
13705,711.8600000000001,52,Regular
13706,330.78999999999996,27,Regular
13707,806.4100000000005,55,Regular
13708,296.87999999999994,23,Regular
13709,6328.050000000004,95,Preferred
13710,180.48000000000002,12,Regular
13711,252.06,20,Regular
13712,228.83999999999997,18,Regular
13715,1079.3399999999997,64,Regular
13716,138.28,7,Regular
13717,1445.0100000000002,71,Regular
13718,306.55,24,Regular
13719,1041.68,62,Regular
13720,799.8999999999999,55,Regular
13721,524.14,41,Regular
13722,2375.4100000000008,82,Preferred
13723,199.85000000000002,14,Regular
13725,1980.5600000000004,79,Preferred
13726,1079.6600000000003,64,Regular
13727,333.4800000000001,28,Regular
13728,1016.1399999999999,62,Regular
13730,752.5999999999998,53,Regular
13731,610.5899999999999,46,Regular
13732,491.86,40,Regular
13735,2885.2399999999975,86,Preferred
13736,731.8999999999999,52,Regular
13737,339.6,28,Regular
13739,216.9,16,Regular
13740,350.75000000000006,29,Regular
13741,668.43,49,Regular
13742,3131.020000000001,87,Preferred
13743,1341.5999999999997,69,Regular
13744,1156.36,65,Regular
13745,300.04,23,Regular
13747,79.6,2,Regular
13748,948.2499999999998,60,Regular
13750,1647.2599999999998,74,Regular
13751,296.24999999999994,23,Regular
13752,1186.2800000000002,66,Regular
13753,741.26,53,Regular
13754,282.6,22,Regular
13755,2161.3500000000013,81,Preferred
13756,5189.519999999995,94,Preferred
13758,3190.550000000001,88,Preferred
13759,659.4099999999999,49,Regular
13760,286.78999999999996,22,Regular
13761,1070.65,63,Regular
13762,306.72,24,Regular
13763,1714.9599999999996,75,Preferred
13764,1521.7600000000002,72,Regular
13767,17220.360000000008,98,VIP
13769,2796.5099999999993,86,Preferred
13771,2634.450000000001,84,Preferred
13772,1132.13,65,Regular
13774,344.99999999999994,29,Regular
13777,25977.15999999998,99,VIP
13778,178.7,12,Regular
13780,360.00999999999993,30,Regular
13781,127.84000000000002,6,Regular
13782,911.9999999999992,59,Regular
13784,2462.79,83,Preferred
13786,230.4,18,Regular
13787,309.04,25,Regular
13790,348.79999999999995,29,Regular
13791,1516.0,72,Regular
13792,195.54999999999995,14,Regular
13798,37153.84999999998,99,VIP
13799,688.8600000000002,50,Regular
13800,558.3199999999997,43,Regular
13801,324.79999999999995,27,Regular
13802,4599.420000000001,92,Preferred
13803,277.07000000000005,22,Regular
13804,2635.7900000000004,84,Preferred
13805,924.5999999999999,59,Regular
13806,256.38,20,Regular
13807,112.6,5,Regular
13808,1747.66,76,Preferred
13809,155.05,9,Regular
13810,1499.01,72,Regular
13811,814.5,56,Regular
13812,538.9999999999999,42,Regular
13813,1366.8599999999994,70,Regular
13814,1579.1200000000001,73,Regular
13815,4027.3599999999983,91,Preferred
13816,571.6700000000001,44,Regular
13817,382.9799999999999,32,Regular
13819,1140.35,65,Regular
13821,385.64,33,Regular
13822,632.0000000000001,47,Regular
13823,957.6600000000001,60,Regular
13824,1698.9399999999998,75,Preferred
13826,189.5,13,Regular
13827,412.0499999999998,35,Regular
13828,209.49000000000004,16,Regular
13831,2202.99,81,Preferred
13832,52.2,1,Regular
13833,384.7999999999999,32,Regular
13835,834.57,56,Regular
13837,271.24,21,Regular
13838,691.7299999999999,50,Regular
13841,85.0,2,Regular
13842,3385.619999999999,88,Preferred
13844,361.62,30,Regular
13845,312.98,26,Regular
13846,865.0600000000005,57,Regular
13848,1255.0,67,Regular
13849,1537.95,73,Regular
13850,1595.4799999999996,73,Regular
13851,2651.46,85,Preferred
13853,1090.1399999999999,64,Regular
13854,8109.5199999999995,96,VIP
13856,388.5,33,Regular
13858,216.16999999999996,16,Regular
13859,201.15999999999997,15,Regular
13860,1245.9000000000003,67,Regular
13862,2209.360000000001,81,Preferred
13863,305.78,24,Regular
13865,501.55999999999995,40,Regular
13866,145.67,8,Regular
13867,1015.2900000000002,62,Regular
13868,3192.54,88,Preferred
13869,3104.9500000000035,87,Preferred
13870,2770.9400000000005,85,Preferred
13871,6403.250000000004,95,Preferred
13873,389.6,33,Regular
13874,540.45,42,Regular
13875,1786.7900000000004,76,Preferred
13876,122.69999999999999,6,Regular
13877,117.23999999999998,5,Regular
13878,1281.5299999999997,68,Regular
13880,3219.7700000000004,88,Preferred
13881,17159.519999999993,98,VIP
13882,1191.1299999999999,66,Regular
13883,2674.479999999998,85,Preferred
13884,787.6000000000001,55,Regular
13885,506.80000000000007,40,Regular
13886,243.56000000000003,19,Regular
13887,349.54999999999995,29,Regular
13888,605.63,46,Regular
13889,416.8999999999999,35,Regular
13890,1883.8099999999995,78,Preferred
13892,632.97,47,Regular
13893,821.1,56,Regular
13894,564.6199999999999,43,Regular
13895,2593.069999999999,84,Preferred
13897,311.15999999999997,25,Regular
13898,155.93,9,Regular
13899,388.52000000000004,33,Regular
13900,740.9499999999996,53,Regular
13901,2867.2,86,Preferred
13904,332.6399999999999,28,Regular
13908,2369.5499999999984,82,Preferred
13911,2580.909999999999,84,Preferred
13914,626.4499999999999,47,Regular
13917,272.04,21,Regular
13918,1212.8400000000001,66,Regular
13919,384.81,32,Regular
13922,172.24999999999997,11,Regular
13923,351.13,29,Regular
13924,1838.8500000000001,77,Preferred
13925,678.2499999999999,50,Regular
13926,223.85000000000002,17,Regular
13927,348.99,29,Regular
13928,464.56999999999994,38,Regular
13929,842.6500000000001,56,Regular
13930,337.3399999999999,28,Regular
13931,1237.5300000000002,67,Regular
13932,307.4,25,Regular
13933,608.7899999999998,46,Regular
13934,922.0999999999997,59,Regular
13936,376.58,32,Regular
13937,158.85,10,Regular
13938,71.66,1,Regular
13939,568.55,44,Regular
13940,839.1400000000002,56,Regular
13941,5112.96,93,Preferred
13946,561.57,43,Regular
13947,90.6,2,Regular
13948,101.99999999999999,3,Regular
13949,2427.3199999999974,83,Preferred
13950,745.0600000000001,53,Regular
13951,674.4499999999998,49,Regular
13952,3251.0709999999995,88,Preferred
13953,3515.6800000000003,89,Preferred
13954,439.92,37,Regular
13955,322.96,27,Regular
13956,1026.4200000000003,62,Regular
13959,598.1999999999999,45,Regular
13960,230.21999999999997,18,Regular
13962,169.55,11,Regular
13963,664.54,49,Regular
13967,80.7,2,Regular
13969,9053.940000000002,97,VIP
13971,2758.26,85,Preferred
13972,190.25000000000009,13,Regular
13973,264.7,21,Regular
13974,413.59,35,Regular
13975,2526.2799999999993,83,Preferred
13976,357.9800000000001,30,Regular
13978,196.78999999999996,14,Regular
13979,869.8700000000001,57,Regular
13980,200.14000000000001,14,Regular
13982,1871.81,77,Preferred
13983,2603.43,84,Preferred
13984,920.5100000000001,59,Regular
13985,7060.130000000006,96,VIP
13986,320.46,26,Regular
13988,4147.960000000001,91,Preferred
13989,1266.0799999999997,68,Regular
13990,311.3,25,Regular
13991,855.9699999999999,57,Regular
13992,76.8,2,Regular
13993,3466.3599999999997,89,Preferred
13994,2313.140000000001,82,Preferred
13995,1393.6899999999996,70,Regular
13999,3901.8100000000036,91,Preferred
14000,635.6600000000001,47,Regular
14001,2043.08,79,Preferred
14002,529.7299999999999,42,Regular
14004,4582.639999999999,92,Preferred
14005,2874.7200000000007,86,Preferred
14006,962.1899999999999,60,Regular
14009,695.6099999999999,51,Regular
14012,328.8,27,Regular
14013,473.02,39,Regular
14014,505.18000000000006,40,Regular
14015,917.34,59,Regular
14016,4341.21,92,Preferred
14019,1421.6100000000004,71,Regular
14020,642.8000000000001,48,Regular
14021,631.9000000000001,47,Regular
14022,440.0,37,Regular
14023,584.0699999999998,44,Regular
14024,327.7,27,Regular
14027,104.82000000000002,4,Regular
14029,467.65999999999997,38,Regular
14030,2360.0899999999997,82,Preferred
14031,17286.859999999997,98,VIP
14032,2975.5900000000006,87,Preferred
14034,651.8200000000002,48,Regular
14035,1428.0200000000002,71,Regular
14036,626.6499999999999,47,Regular
14037,147.20000000000002,8,Regular
14038,1560.379999999999,73,Regular
14039,152.2,9,Regular
14040,3614.9199999999996,89,Preferred
14041,141.41,8,Regular
14044,652.8199999999993,48,Regular
14045,1659.75,74,Regular
14046,154.98999999999998,9,Regular
14047,1308.61,68,Regular
14048,409.9299999999999,34,Regular
14049,5681.719999999997,94,Preferred
14050,746.3600000000001,53,Regular
14051,15610.389999999989,98,VIP
14052,225.35999999999993,17,Regular
14053,260.25,20,Regular
14054,92.46000000000001,3,Regular
14055,725.64,52,Regular
14056,8214.64999999998,97,VIP
14057,6217.960000000002,95,Preferred
14059,183.59999999999997,13,Regular
14060,6140.419999999998,95,Preferred
14062,10464.85,97,VIP
14064,1353.7400000000002,70,Regular
14066,152.55,9,Regular
14067,374.69999999999993,31,Regular
14068,265.85,21,Regular
14071,1438.820000000003,71,Regular
14073,151.04,9,Regular
14075,942.2599999999998,60,Regular
14076,122.46999999999997,6,Regular
14077,499.41999999999996,40,Regular
14078,1049.3700000000003,63,Regular
14079,375.09999999999997,31,Regular
14080,45.599999999999994,0,Regular
14081,934.5200000000001,59,Regular
14082,182.24999999999997,13,Regular
14083,1018.4299999999998,62,Regular
14085,4448.539999999997,92,Preferred
14087,194.42,14,Regular
14088,50491.81,99,VIP
14089,161.0,10,Regular
14090,76.32,2,Regular
14092,4076.910000000003,91,Preferred
14093,442.8499999999999,37,Regular
14096,65164.78999999966,99,VIP
14098,147.34999999999997,8,Regular
14099,3104.1700000000005,87,Preferred
14100,194.9,14,Regular
14101,5976.79,95,Preferred
14102,1360.2800000000002,70,Regular
14104,216.21,16,Regular
14105,1266.2300000000002,68,Regular
14107,2703.23,85,Preferred
14108,597.9100000000001,45,Regular
14109,144.2,8,Regular
14110,5683.149999999999,94,Preferred
14111,692.85,50,Regular
14112,2915.1499999999974,86,Preferred
14113,1840.4200000000005,77,Preferred
14114,386.5299999999999,33,Regular
14116,1382.7400000000002,70,Regular
14117,90.0,2,Regular
14121,2780.1499999999996,85,Preferred
14124,419.58,35,Regular
14125,2740.4300000000017,85,Preferred
14126,706.1299999999999,51,Regular
14127,709.7099999999996,51,Regular
14128,637.5,48,Regular
14129,1123.86,65,Regular
14130,483.85999999999996,39,Regular
14132,3586.030000000001,89,Preferred
14133,605.6399999999999,46,Regular
14135,4690.31,93,Preferred
14138,982.3800000000003,61,Regular
14139,415.81999999999994,35,Regular
14140,935.0499999999996,59,Regular
14141,915.1300000000002,59,Regular
14142,311.81,25,Regular
14143,115.8,5,Regular
14145,3742.2,90,Preferred
14146,4190.999999999999,92,Preferred
14147,483.4,39,Regular
14148,157.2,10,Regular
14149,446.62000000000006,37,Regular
14150,658.6400000000001,49,Regular
14152,621.2900000000002,47,Regular
14154,1345.6200000000003,69,Regular
14155,118.75,5,Regular
14156,117379.6299999998,99,VIP
14157,432.88000000000017,36,Regular
14158,507.66000000000014,41,Regular
14159,4693.00999999999,93,Preferred
14161,1110.52,64,Regular
14162,289.36000000000007,22,Regular
14163,2445.9100000000008,83,Preferred
14164,1631.7700000000002,74,Regular
14165,122.53999999999999,6,Regular
14167,574.8399999999999,44,Regular
14171,363.78999999999996,31,Regular
14173,450.84000000000003,37,Regular
14174,134.46,7,Regular
14175,3222.3000000000006,88,Preferred
14176,576.9,44,Regular
14177,559.4100000000001,43,Regular
14178,1620.93,74,Regular
14179,719.7799999999997,52,Regular
14180,4748.519999999998,93,Preferred
14184,452.89,37,Regular
14185,197.65,14,Regular
14188,2054.3599999999997,79,Preferred
14189,4654.079999999998,93,Preferred
14191,4684.760000000001,93,Preferred
14193,853.3900000000002,57,Regular
14194,11349.519999999986,98,VIP
14195,1011.9999999999998,61,Regular
14196,335.52,28,Regular
14198,701.3999999999999,51,Regular
14199,185.39999999999998,13,Regular
14201,747.4399999999999,53,Regular
14204,161.02999999999994,10,Regular
14205,466.70000000000005,38,Regular
14206,328.1599999999999,27,Regular
14208,151.73999999999998,9,Regular
14209,2073.4300000000003,80,Preferred
14210,1905.8400000000001,78,Preferred
14211,2241.1000000000004,81,Preferred
14212,1070.48,63,Regular
14214,1004.3799999999997,61,Regular
14215,1789.7200000000005,76,Preferred
14216,1839.3,77,Preferred
14217,2004.9800000000002,79,Preferred
14218,169.48000000000002,11,Regular
14219,89.94,2,Regular
14220,632.4,47,Regular
14221,3432.7999999999993,89,Preferred
14222,683.17,50,Regular
14223,991.13,61,Regular
14224,1050.1200000000001,63,Regular
14226,2232.19,81,Preferred
14227,3350.9600000000014,88,Preferred
14229,1547.2,73,Regular
14231,925.71,59,Regular
14232,2048.0700000000006,79,Preferred
14233,1462.7200000000005,71,Regular
14234,775.4600000000004,54,Regular
14235,3144.8599999999997,87,Preferred
14236,490.86,40,Regular
14237,161.00000000000003,10,Regular
14238,146.85,8,Regular
14239,2380.8500000000017,82,Preferred
14240,890.3400000000005,58,Regular
14241,213.70000000000002,16,Regular
14242,280.55,22,Regular
14243,2588.769999999999,84,Preferred
14245,1693.4499999999996,75,Preferred
14246,1474.0600000000004,72,Regular
14247,136.76999999999998,7,Regular
14248,302.58,24,Regular
14250,1904.0500000000002,78,Preferred
14251,2879.7000000000003,86,Preferred
14256,969.06,60,Regular
14257,3099.72,87,Preferred
14258,12669.979999999996,98,VIP
14259,120.0,6,Regular
14261,1163.4499999999998,66,Regular
14262,2618.230000000001,84,Preferred
14264,333.9700000000001,28,Regular
14265,530.18,42,Regular
14267,1516.2399999999998,72,Regular
14270,492.6499999999999,40,Regular
14271,112.32000000000002,5,Regular
14272,437.96000000000004,36,Regular
14273,559.9700000000001,43,Regular
14276,1119.7399999999998,65,Regular
14277,4216.200000000001,92,Preferred
14280,134.04,7,Regular
14282,3729.3400000000042,90,Preferred
14284,595.2500000000001,45,Regular
14285,1910.0100000000004,78,Preferred
14286,4628.749999999998,92,Preferred
14287,176.63,12,Regular
14288,426.6,36,Regular
14289,911.2599999999999,58,Regular
14290,2314.6499999999996,82,Preferred
14291,3883.249999999998,91,Preferred
14292,4871.9299999999985,93,Preferred
14293,1046.5599999999993,62,Regular
14295,166.2,11,Regular
14297,1305.3299999999997,68,Regular
14298,51527.299999999974,99,VIP
14299,3965.6199999999953,91,Preferred
14300,43.2,0,Regular
14301,640.14,48,Regular
14304,383.45,32,Regular
14305,1858.9599999999998,77,Preferred
14306,2093.3199999999997,80,Preferred
14307,2995.7200000000007,87,Preferred
14309,2352.530000000001,82,Preferred
14311,310.26,25,Regular
14312,1611.5899999999995,74,Regular
14314,120.0,6,Regular
14315,2481.129999999999,83,Preferred
14317,508.58,41,Regular
14320,477.79,39,Regular
14321,1530.749999999999,72,Regular
14323,605.0600000000001,46,Regular
14326,183.85,13,Regular
14327,311.65000000000003,25,Regular
14329,5014.840000000004,93,Preferred
14331,462.65999999999997,38,Regular
14332,866.3099999999998,57,Regular
14333,415.2,35,Regular
14334,2552.2100000000005,84,Preferred
14335,468.26,38,Regular
14336,1614.9100000000005,74,Regular
14338,588.2199999999999,45,Regular
14339,309.52,25,Regular
14340,134.7,7,Regular
14341,2182.2799999999984,81,Preferred
14342,668.5600000000002,49,Regular
14344,889.9300000000002,58,Regular
14345,108.98000000000002,4,Regular
14346,1021.5800000000002,62,Regular
14348,409.57,34,Regular
14349,133.5,7,Regular
14350,282.92999999999995,22,Regular
14351,51.0,0,Regular
14352,1078.96,63,Regular
14353,90.6,2,Regular
14354,163.62,10,Regular
14355,174.4,12,Regular
14356,701.2300000000001,51,Regular
14357,225.77000000000012,17,Regular
14359,912.1800000000002,59,Regular
14360,2128.23,80,Preferred
14362,161.20000000000002,10,Regular
14364,3717.349999999999,90,Preferred
14367,9261.520000000006,97,VIP
14368,155.00000000000003,9,Regular
14371,100.5,3,Regular
14373,76.55,2,Regular
14375,257.67999999999995,20,Regular
14377,617.05,46,Regular
14379,348.09999999999997,29,Regular
14381,202.6800000000001,15,Regular
14382,626.07,47,Regular
14383,1247.6899999999998,67,Regular
14385,202.11,15,Regular
14386,142.4,8,Regular
14387,1770.5600000000013,76,Preferred
14388,3212.8400000000015,88,Preferred
14389,1043.46,62,Regular
14390,4652.8200000000015,93,Preferred
14393,67.94999999999999,1,Regular
14395,3507.710000000001,89,Preferred
14396,487.99,39,Regular
14397,2612.960000000001,84,Preferred
14400,574.7,44,Regular
14401,4051.4799999999987,91,Preferred
14403,1475.8100000000002,72,Regular
14404,1474.3200000000002,72,Regular
14406,156.75,10,Regular
14407,2157.7299999999996,81,Preferred
14408,2606.53,84,Preferred
14409,2059.45,80,Preferred
14410,1105.0699999999986,64,Regular
14411,1063.0,63,Regular
14412,770.0300000000001,54,Regular
14413,122.7,6,Regular
14414,1496.9800000000005,72,Regular
14415,5900.279999999999,95,Preferred
14416,490.22,40,Regular
14418,1937.2500000000002,78,Preferred
14419,1058.0600000000002,63,Regular
14420,387.52,33,Regular
14421,813.11,55,Regular
14422,4263.64,92,Preferred
14423,265.2,21,Regular
14424,322.08,26,Regular
14426,4481.67,92,Preferred
14427,363.34000000000003,30,Regular
14428,1244.8300000000004,67,Regular
14431,470.35999999999996,38,Regular
14432,2255.5099999999984,81,Preferred
14434,1372.8,70,Regular
14436,89.05999999999999,2,Regular
14437,63.0,1,Regular
14438,131.9,7,Regular
14439,2661.24,85,Preferred
14440,2357.6800000000003,82,Preferred
14441,1712.8900000000008,75,Preferred
14442,1589.8200000000002,73,Regular
14443,1420.2000000000005,71,Regular
14446,1039.5800000000008,62,Regular
14447,1163.2300000000005,66,Regular
14448,375.35,32,Regular
14449,907.0999999999999,58,Regular
14450,483.25,39,Regular
14451,662.5900000000001,49,Regular
14452,264.44000000000005,21,Regular
14453,119.93000000000002,6,Regular
14456,3062.3999999999983,87,Preferred
14457,113.64,5,Regular
14459,1837.9199999999996,77,Preferred
14460,434.34,36,Regular
14461,2103.059999999999,80,Preferred
14462,2004.0200000000004,79,Preferred
14463,529.6199999999999,42,Regular
14465,1058.6200000000008,63,Regular
14466,2272.4000000000015,82,Preferred
14467,598.7599999999999,45,Regular
14470,461.19000000000005,38,Regular
14472,1936.8400000000013,78,Preferred
14473,234.34,18,Regular
14474,547.6600000000001,43,Regular
14475,925.8499999999999,59,Regular
14476,215.7,16,Regular
14477,1309.6000000000001,68,Regular
14479,316.24999999999994,26,Regular
14480,279.04999999999995,22,Regular
14481,636.5100000000002,48,Regular
14482,2068.150000000001,80,Preferred
14483,137.10000000000002,7,Regular
14484,321.91999999999996,26,Regular
14485,165.75000000000003,11,Regular
14487,1196.3300000000002,66,Regular
14488,1064.2800000000002,63,Regular
14489,463.38000000000005,38,Regular
14491,340.93,28,Regular
14493,2383.2400000000002,83,Preferred
14494,139.56,8,Regular
14495,123.8,6,Regular
14496,538.8100000000001,42,Regular
14497,475.3699999999999,39,Regular
14498,1957.3200000000004,78,Preferred
14499,815.32,56,Regular
14500,356.85,30,Regular
14501,251.20999999999998,20,Regular
14502,2470.6699999999996,83,Preferred
14503,3543.2600000000016,89,Preferred
14504,673.2599999999995,49,Regular
14505,5905.639999999987,95,Preferred
14506,2012.1700000000012,79,Preferred
14507,1383.1799999999992,70,Regular
14508,276.41999999999996,21,Regular
14511,1314.8099999999997,69,Regular
14512,275.28,21,Regular
14513,455.59000000000003,37,Regular
14514,1055.35,63,Regular
14515,2102.0899999999997,80,Preferred
14517,330.45,27,Regular
14518,174.37,12,Regular
14520,270.59999999999997,21,Regular
14522,974.54,60,Regular
14523,241.09,19,Regular
14524,1867.6800000000007,77,Preferred
14525,4332.199999999996,92,Preferred
14527,8508.81999999996,97,VIP
14528,364.22,31,Regular
14529,620.0399999999998,47,Regular
14530,2925.910000000001,86,Preferred
14532,932.8499999999997,59,Regular
14533,1949.7200000000007,78,Preferred
14534,4447.049999999999,92,Preferred
14535,2864.190000000005,86,Preferred
14536,171.8,11,Regular
14537,355.56000000000006,30,Regular
14538,388.2499999999999,33,Regular
14539,537.48,42,Regular
14540,996.26,61,Regular
14541,1461.6499999999999,71,Regular
14542,103.25000000000001,3,Regular
14543,3630.330000000001,89,Preferred
14544,2024.4500000000007,79,Preferred
14546,2578.0900000000024,84,Preferred
14547,4007.539999999999,91,Preferred
14548,652.8,48,Regular
14549,289.2399999999999,22,Regular
14550,765.6200000000001,54,Regular
14551,186.23000000000002,13,Regular
14552,165.07000000000002,11,Regular
14553,859.27,57,Regular
14554,2381.040000000002,82,Preferred
14555,324.14000000000004,27,Regular
14557,788.3800000000001,55,Regular
14560,2237.7700000000013,81,Preferred
14561,1080.7600000000004,64,Regular
14562,5074.769999999998,93,Preferred
14565,3099.1200000000017,87,Preferred
14566,1432.0,71,Regular
14567,1530.3600000000006,72,Regular
14569,227.39,17,Regular
14570,218.0599999999999,16,Regular
14572,2832.840000000001,86,Preferred
14573,1653.4200000000017,74,Regular
14576,35.4,0,Regular
14577,859.7100000000011,57,Regular
14578,168.63,11,Regular
14581,138.6,8,Regular
14582,114.11,5,Regular
14583,1052.5500000000004,63,Regular
14584,1042.2599999999995,62,Regular
14585,157.05,10,Regular
14586,237.35999999999996,18,Regular
14587,1601.1400000000008,74,Regular
14589,39.75,0,Regular
14591,1447.140000000001,71,Regular
14592,570.4599999999998,44,Regular
14593,617.9900000000001,46,Regular
14594,379.82999999999987,32,Regular
14595,1740.6000000000001,76,Preferred
14597,883.1500000000001,58,Regular
14598,221.97000000000003,17,Regular
14600,393.32999999999987,33,Regular
14601,213.95999999999998,16,Regular
14603,660.0,49,Regular
14606,12156.65000000007,98,VIP
14607,16569.5,98,VIP
14608,1785.1499999999999,76,Preferred
14609,601.5600000000001,45,Regular
14616,406.08000000000004,34,Regular
14618,553.44,43,Regular
14619,394.43999999999994,33,Regular
14620,412.78,35,Regular
14621,1788.36,76,Preferred
14622,320.58,26,Regular
14623,889.2499999999999,58,Regular
14624,225.85,17,Regular
14625,899.63,58,Regular
14626,2791.2699999999995,85,Preferred
14628,671.96,49,Regular
14629,959.0100000000001,60,Regular
14631,1006.9799999999998,61,Regular
14632,114.55999999999999,5,Regular
14633,344.9000000000001,29,Regular
14636,609.85,46,Regular
14638,443.6,37,Regular
14639,2984.4900000000025,87,Preferred
14640,2125.079999999999,80,Preferred
14641,110.46000000000001,4,Regular
14642,96.11999999999999,3,Regular
14643,693.8100000000001,51,Regular
14644,830.7599999999999,56,Regular
14645,597.0899999999999,45,Regular
14646,280206.01999999984,99,VIP
14647,243.21999999999994,19,Regular
14649,1417.2899999999997,71,Regular
14651,654.5999999999998,48,Regular
14652,114.18000000000002,5,Regular
14653,1947.5499999999995,78,Preferred
14655,1932.23,78,Preferred
14656,291.04999999999984,23,Regular
14657,848.22,57,Regular
14658,247.14999999999998,19,Regular
14659,2529.930000000001,84,Preferred
14660,285.73999999999995,22,Regular
14661,107.95,4,Regular
14662,771.1700000000003,54,Regular
14664,637.89,48,Regular
14665,1835.7000000000003,77,Preferred
14666,195.25,14,Regular
14667,9241.200000000004,97,VIP
14669,1269.9900000000002,68,Regular
14670,411.5300000000001,34,Regular
14672,765.55,54,Regular
14673,1736.3999999999994,75,Preferred
14675,604.7499999999999,46,Regular
14676,2548.24,84,Preferred
14680,28754.11,99,VIP
14681,498.95,40,Regular
14682,52.0,0,Regular
14684,1236.2800000000013,67,Regular
14687,628.38,47,Regular
14688,5630.869999999997,94,Preferred
14689,112.80000000000001,5,Regular
14690,371.7,31,Regular
14691,2114.3299999999995,80,Preferred
14692,591.5500000000001,45,Regular
14693,172.9,12,Regular
14696,2078.95,80,Preferred
14697,188.60999999999996,13,Regular
14698,1250.7600000000014,67,Regular
