,date,shop_id,item_id,item_price,item_cnt_day
2577528,01.04.2015,56,10478,799.0,1.0
2577600,01.04.2015,54,21364,479.0,1.0
2577601,01.04.2015,54,20225,479.0,1.0
2577614,01.04.2015,54,19216,99.0,1.0
2577622,01.04.2015,54,19836,99.0,1.0
2577624,01.04.2015,54,21365,999.0,2.0
2577639,01.04.2015,54,22058,169.0,1.0
2577647,01.04.2015,54,21684,149.0,1.0
2577665,01.04.2015,54,21679,149.0,1.0
2577673,01.04.2015,54,16359,249.0,1.0
2577715,01.04.2015,54,18253,299.0,1.0
2577728,01.04.2015,54,18699,199.0,1.0
2577730,01.04.2015,54,18882,79.0,1.0
2577731,01.04.2015,54,18884,79.0,1.0
2577738,01.04.2015,54,17130,58.0,1.0
2577742,01.04.2015,54,17398,99.0,1.0
2577754,01.04.2015,54,18163,299.0,1.0
2577762,01.04.2015,55,799,25.0,1.0
2577765,01.04.2015,55,803,100.0,1.0
2577866,01.04.2015,55,492,600.0,1.0
2577914,01.04.2015,55,493,250.0,1.0
2577933,01.04.2015,54,16055,599.0,1.0
2577960,01.04.2015,54,7853,399.0,1.0
2577984,01.04.2015,54,10891,199.0,1.0
2577991,01.04.2015,54,10940,1148.0,1.0
2578011,01.04.2015,54,10277,249.0,1.0
2578017,01.04.2015,54,10003,99.0,1.0
2578022,01.04.2015,54,5341,1399.0,1.0
2578037,01.04.2015,54,5837,499.0,1.0
2578050,01.04.2015,54,4701,299.0,1.0
2578052,01.04.2015,54,4717,299.0,1.0
2578076,01.04.2015,54,7220,1299.0,1.0
2578082,01.04.2015,54,7736,299.0,1.0
2578092,01.04.2015,54,6129,1999.0,1.0
2578097,01.04.2015,54,6432,198.0,1.0
2578111,01.04.2015,54,15085,699.0,1.0
2578112,01.04.2015,54,15088,799.0,1.0
2578114,01.04.2015,54,14710,399.0,1.0
2578119,01.04.2015,54,14845,199.0,2.0
2578123,01.04.2015,54,15193,299.0,1.0
2578140,01.04.2015,54,14243,399.0,1.0
2578143,01.04.2015,54,14280,349.0,1.0
2578161,01.04.2015,54,15398,1129.0,1.0
2578169,01.04.2015,54,16056,799.0,1.0
2578215,01.04.2015,54,12064,99.0,1.0
2578221,01.04.2015,54,11200,149.0,1.0
2578225,01.04.2015,54,11244,69.0,1.0
2578253,01.04.2015,54,13802,499.0,1.0
2578267,01.04.2015,54,13159,299.0,1.0
2578269,01.04.2015,54,13166,249.0,1.0
2578277,01.04.2015,54,13557,2499.0,1.0
2578284,01.04.2015,55,1373,79.2,1.0
2578291,01.04.2015,55,5760,1499.0,1.0
2578299,01.04.2015,55,5917,59.0,1.0
2578305,01.04.2015,55,5759,799.0,3.0
2578444,01.04.2015,55,4899,1349.0,2.0
2578490,01.04.2015,55,7967,999.0,1.0
2578506,01.04.2015,55,9121,50.0,2.0
2578509,01.04.2015,55,9124,50.0,4.0
2578521,01.04.2015,55,9458,220.0,2.0
2578529,01.04.2015,55,8040,75.0,1.0
2578609,01.04.2015,55,7966,2599.0,2.0
2578619,01.04.2015,55,7093,229.0,1.0
2578649,01.04.2015,55,3025,1799.0,2.0
2578699,01.04.2015,55,3156,750.0,1.0
2578737,01.04.2015,55,1875,1999.0,6.0
2578854,01.04.2015,55,4192,1490.0,2.0
2578935,01.04.2015,55,3473,499.0,1.0
2578963,01.04.2015,55,3729,1999.0,4.0
2578981,01.04.2015,55,3728,1999.0,3.0
2578997,01.04.2015,57,15817,399.0,1.0
2579024,01.04.2015,57,15778,169.0,1.0
2579028,01.04.2015,57,16434,399.0,1.0
2579051,01.04.2015,57,16524,79.0,1.0
2579100,01.04.2015,57,15941,2349.0,1.0
2579101,01.04.2015,57,15555,58.0,1.0
2579116,01.04.2015,57,16128,1499.0,1.0
2579131,01.04.2015,57,15650,28.0,1.0
2579144,01.04.2015,57,16169,299.0,1.0
2579174,01.04.2015,57,17956,169.0,1.0
2579185,01.04.2015,57,17493,28.0,1.0
2579187,01.04.2015,57,17565,399.0,1.0
2579189,01.04.2015,57,17785,169.0,1.0
2579216,01.04.2015,57,18380,199.0,1.0
2579238,01.04.2015,57,18209,299.0,1.0
2579246,01.04.2015,57,17467,399.0,1.0
2579250,01.04.2015,57,17046,399.0,1.0
2579289,01.04.2015,57,16922,399.0,1.0
2579324,01.04.2015,57,17322,149.0,1.0
2579339,01.04.2015,57,13494,14990.0,1.0
2579344,01.04.2015,57,13517,2390.0,1.0
2579412,01.04.2015,57,12917,249.0,1.0
2579441,01.04.2015,57,12353,399.0,1.0
2579465,01.04.2015,57,13755,299.0,1.0
2579471,01.04.2015,57,13119,299.0,1.0
2579501,01.04.2015,57,13105,499.0,1.0
2579517,01.04.2015,57,15112,159.0,1.0
2579520,01.04.2015,57,15063,449.0,1.0
2579544,01.04.2015,57,14506,399.0,1.0
2579545,01.04.2015,57,14510,29.0,1.0
2579548,01.04.2015,57,15045,699.0,1.0
2579573,01.04.2015,57,15438,1049.0,1.0
2579575,01.04.2015,57,14755,99.0,1.0
2579578,01.04.2015,57,14810,79.0,1.0
2579595,01.04.2015,57,14860,58.0,1.0
2579599,01.04.2015,57,14444,58.0,1.0
2579623,01.04.2015,57,13825,999.0,1.0
2579641,01.04.2015,57,14446,169.0,2.0
2579669,01.04.2015,57,14075,148.0,1.0
2579672,01.04.2015,57,14093,58.0,1.0
2579704,01.04.2015,58,1969,3999.0,1.0
2579719,01.04.2015,58,1469,1199.0,1.0
2579727,01.04.2015,58,1467,1199.0,1.0
2579789,01.04.2015,57,22076,28.0,1.0
2579805,01.04.2015,57,21881,299.0,1.0
2579858,01.04.2015,57,22162,399.0,2.0
2579882,01.04.2015,58,3641,299.0,1.0
2579885,01.04.2015,58,3343,2599.0,1.0
2579916,01.04.2015,58,4228,1199.0,1.0
2579928,01.04.2015,58,4138,899.0,1.0
2579992,01.04.2015,58,3341,2599.0,1.0
2580059,01.04.2015,57,19134,549.0,1.0
2580073,01.04.2015,57,19116,399.0,1.0
2580094,01.04.2015,57,20055,399.0,2.0
2580105,01.04.2015,57,19752,79.0,1.0
2580109,01.04.2015,57,19771,169.0,1.0
2580154,01.04.2015,57,18477,249.0,1.0
2580216,01.04.2015,57,21363,2879.0,1.0
2580234,01.04.2015,57,21362,1099.0,1.0
2580241,01.04.2015,57,21365,899.0,1.0
2580247,01.04.2015,57,21367,749.0,1.0
2580253,01.04.2015,57,21361,1799.0,1.0
2580269,01.04.2015,57,21704,169.0,1.0
2580298,01.04.2015,57,21669,149.0,1.0
2580339,01.04.2015,57,20225,479.0,1.0
2580358,01.04.2015,57,20311,58.0,1.0
2580360,01.04.2015,57,21364,479.0,2.0
2580378,01.04.2015,57,20259,149.0,1.0
2580416,01.04.2015,57,4138,899.0,2.0
2580471,01.04.2015,57,4102,349.0,1.0
2580518,01.04.2015,57,4365,1010.45,1.0
2580608,01.04.2015,57,5822,1149.0,1.0
2580627,01.04.2015,57,4906,1999.0,1.0
2580635,01.04.2015,57,5811,199.0,1.0
2580642,01.04.2015,57,5821,1099.0,1.0
2580695,01.04.2015,57,4870,1299.0,1.0
2580764,01.04.2015,57,1143,399.0,1.0
2580779,01.04.2015,57,1384,298.0,1.0
2580786,01.04.2015,57,1969,3999.0,1.0
2580805,01.04.2015,57,1876,2599.0,1.0
2580876,01.04.2015,57,59,249.0,1.0
2580910,01.04.2015,56,22162,399.0,1.0
2580929,01.04.2015,57,3007,1990.0,1.0
2580944,01.04.2015,57,2937,866.0,1.0
2580948,01.04.2015,57,2954,721.55,1.0
2580965,01.04.2015,57,3148,1850.0,1.0
2581024,01.04.2015,57,2252,399.0,1.0
2581122,01.04.2015,57,10379,149.0,1.0
2581136,01.04.2015,57,10829,58.0,1.0
2581155,01.04.2015,57,10726,399.0,1.0
2581170,01.04.2015,57,10553,399.0,1.0
2581178,01.04.2015,57,9497,99.0,1.0
2581180,01.04.2015,57,9498,99.0,1.0
2581182,01.04.2015,57,9499,99.0,1.0
2581198,01.04.2015,57,9496,99.0,1.0
2581208,01.04.2015,57,9495,99.0,1.0
2581216,01.04.2015,57,9457,299.0,1.0
2581306,01.04.2015,57,12104,98.0,1.0
2581368,01.04.2015,57,11222,299.0,1.0
2581371,01.04.2015,57,11245,28.0,1.0
2581382,01.04.2015,57,11094,99.0,1.0
2581392,01.04.2015,57,11142,249.0,1.0
2581406,01.04.2015,57,11454,49.0,1.0
2581434,01.04.2015,57,8079,399.0,1.0
2581515,01.04.2015,57,7018,999.0,1.0
2581551,01.04.2015,57,5834,999.0,1.0
2581567,01.04.2015,57,5572,1890.0,1.0
2581600,01.04.2015,57,6126,999.0,1.0
2581621,01.04.2015,57,8702,399.0,1.0
2581741,01.04.2015,57,7736,299.0,1.0
2581761,01.04.2015,57,8209,58.0,1.0
2581775,01.04.2015,57,7872,98.0,1.0
2581790,01.04.2015,54,4808,399.0,1.0
2581823,01.04.2015,48,22092,179.0,1.0
2582033,01.04.2015,49,7736,299.0,1.0
2582034,01.04.2015,49,7741,299.0,1.0
2582069,01.04.2015,49,4870,1299.0,1.0
2582097,01.04.2015,49,4639,1599.0,1.0
2582161,01.04.2015,48,12944,98.0,1.0
2582199,01.04.2015,48,14710,399.0,1.0
2582212,01.04.2015,48,13970,49.0,1.0
2582225,01.04.2015,48,14092,58.0,1.0
2582352,01.04.2015,48,17769,99.0,1.0
2582369,01.04.2015,48,18704,199.0,1.0
2582394,01.04.2015,48,18407,199.0,1.0
2582456,01.04.2015,48,16880,199.0,1.0
2582459,01.04.2015,48,16904,149.0,1.0
2582507,01.04.2015,50,5822,1149.0,1.0
2582573,01.04.2015,50,5666,3490.0,1.0
2582629,01.04.2015,50,4870,1299.0,1.0
2582664,01.04.2015,50,4498,698.0,1.0
2582675,01.04.2015,50,11893,169.0,1.0
2582705,01.04.2015,50,10937,199.0,1.0
2582779,01.04.2015,50,6675,26990.0,1.0
2582828,01.04.2015,50,8961,169.0,1.0
2582880,01.04.2015,49,16245,1099.0,1.0
2582887,01.04.2015,49,18106,3799.0,1.0
2582889,01.04.2015,49,19647,198.0,1.0
2582928,01.04.2015,49,18625,399.0,1.0
2582930,01.04.2015,49,15866,1299.0,1.0
2582991,01.04.2015,49,15850,1159.0,1.0
2583042,01.04.2015,50,1877,3599.0,1.0
2583060,01.04.2015,50,1971,4499.0,1.0
2583083,01.04.2015,50,2574,449.0,1.0
2583088,01.04.2015,50,2808,999.0,1.0
2583090,01.04.2015,50,2813,899.0,1.0
2583118,01.04.2015,49,21364,479.0,1.0
2583214,01.04.2015,47,13512,1499.0,1.0
2583293,01.04.2015,47,11655,1999.0,1.0
2583321,01.04.2015,47,11389,899.0,1.0
2583480,01.04.2015,47,15112,159.0,1.0
2583536,01.04.2015,47,15521,599.0,1.0
2583542,01.04.2015,47,15519,299.0,1.0
2583546,01.04.2015,47,6092,1199.0,1.0
2583583,01.04.2015,47,5962,699.0,1.0
2583644,01.04.2015,47,5822,1149.0,1.0
2583702,01.04.2015,47,5828,549.0,1.0
2583726,01.04.2015,47,9355,349.0,1.0
2583841,01.04.2015,47,6351,449.0,1.0
2583852,01.04.2015,47,7498,349.0,1.0
2583937,01.04.2015,48,4445,299.0,1.0
2584033,01.04.2015,48,3605,349.0,1.0
2584061,01.04.2015,48,3341,2599.0,1.0
2584106,01.04.2015,48,6297,1649.0,1.0
2584115,01.04.2015,48,7780,498.0,1.0
2584119,01.04.2015,48,8245,249.0,1.0
2584121,01.04.2015,48,8312,198.0,1.0
2584129,01.04.2015,48,8571,299.0,1.0
2584287,01.04.2015,47,20225,479.0,1.0
2584297,01.04.2015,47,20920,1719.0,1.0
2584379,01.04.2015,47,19043,199.0,1.0
2584482,01.04.2015,48,2808,999.0,1.0
2584505,01.04.2015,48,2429,1799.0,1.0
2584507,01.04.2015,48,2140,349.0,1.0
2584514,01.04.2015,47,21367,749.0,1.0
2584541,01.04.2015,47,21365,999.0,1.0
2584683,01.04.2015,53,3695,1199.0,1.0
2584757,01.04.2015,53,3071,799.0,1.0
2584789,01.04.2015,53,6236,299.0,1.0
2584821,01.04.2015,53,6740,499.0,1.0
2584940,01.04.2015,53,5380,3490.0,1.0
2585039,01.04.2015,52,16677,332.67,-1.0
2585046,01.04.2015,52,17620,299.0,1.0
2585060,01.04.2015,52,16209,359.0,1.0
2585077,01.04.2015,52,20949,5.0,2.0
2585091,01.04.2015,52,19258,299.0,1.0
2585128,01.04.2015,53,1568,1999.0,1.0
2585191,01.04.2015,53,1969,3399.0,1.0
2585204,01.04.2015,53,2049,998.0,1.0
2585265,01.04.2015,53,970,349.0,1.0
2585308,01.04.2015,53,20949,5.0,2.0
2585325,01.04.2015,53,19794,149.0,1.0
2585331,01.04.2015,53,19817,499.0,1.0
2585355,01.04.2015,53,21420,149.0,1.0
2585417,01.04.2015,53,17042,149.0,1.0
2585435,01.04.2015,53,18699,199.0,1.0
2585464,01.04.2015,53,18454,199.0,1.0
2585479,01.04.2015,54,3028,2599.0,1.0
2585480,01.04.2015,54,3071,799.0,2.0
2585484,01.04.2015,54,3077,1199.0,1.0
2585514,01.04.2015,54,2861,1799.0,1.0
2585526,01.04.2015,54,4102,349.0,1.0
2585538,01.04.2015,54,3341,2599.0,1.0
2585552,01.04.2015,54,3708,899.0,1.0
2585556,01.04.2015,54,3617,299.0,1.0
2585569,01.04.2015,54,42,299.0,1.0
2585573,01.04.2015,54,109,249.0,1.0
2585575,01.04.2015,54,259,249.0,1.0
2585605,01.04.2015,54,1010,499.0,1.0
2585609,01.04.2015,54,1969,3999.0,1.0
2585631,01.04.2015,54,1260,1248.0,1.0
2585632,01.04.2015,54,1364,399.0,1.0
2585675,01.04.2015,53,10659,999.0,1.0
2585787,01.04.2015,53,9541,349.0,1.0
2585824,01.04.2015,53,12286,28.0,1.0
2585851,01.04.2015,53,14810,79.0,1.0
2585941,01.04.2015,53,12463,199.0,1.0
2585943,01.04.2015,53,12465,199.0,1.0
2585946,01.04.2015,53,12475,199.0,1.0
2585990,01.04.2015,53,13880,199.0,2.0
2586115,01.04.2015,51,4102,220.0,1.0
2586143,01.04.2015,51,6503,1189.0,1.0
2586187,01.04.2015,51,17887,275.0,1.0
2586219,01.04.2015,51,18431,167.0,1.0
2586328,01.04.2015,51,13697,564.0,1.0
2586456,01.04.2015,50,14039,69.0,1.0
2586460,01.04.2015,50,12781,149.0,1.0
2586558,01.04.2015,51,2416,460.0,2.0
2586588,01.04.2015,51,3656,220.0,1.0
2586636,01.04.2015,50,20949,5.0,4.0
2586669,01.04.2015,50,21893,28.0,1.0
2586675,01.04.2015,50,22162,399.0,1.0
2586685,01.04.2015,50,21364,479.0,1.0
2586695,01.04.2015,50,21366,1599.0,1.0
2586760,01.04.2015,52,11655,1999.0,1.0
2586765,01.04.2015,52,11498,332.67,1.0
2586803,01.04.2015,52,7723,2999.0,1.0
2586804,01.04.2015,52,7872,98.0,1.0
2586824,01.04.2015,52,7003,399.0,1.0
2586867,01.04.2015,52,8366,549.0,1.0
2586980,01.04.2015,52,13151,198.0,1.0
2587061,01.04.2015,52,2760,399.0,1.0
2587064,01.04.2015,52,2753,299.0,1.0
2587077,01.04.2015,52,2070,98.0,1.0
2587102,01.04.2015,52,3329,1199.0,1.0
2587119,01.04.2015,52,3108,349.0,1.0
2587151,01.04.2015,52,482,3300.0,1.0
2587209,01.04.2015,52,1384,298.0,1.0
2587235,01.04.2015,52,5821,1099.0,1.0
2587271,01.04.2015,52,5272,299.0,1.0
2587274,01.04.2015,52,6254,1249.0,1.0
2587298,01.04.2015,52,5663,3690.0,1.0
2587305,01.04.2015,52,5674,499.0,1.0
2587323,01.04.2015,52,4181,1190.0,1.0
2587429,01.04.2015,44,16056,799.0,1.0
2587477,01.04.2015,44,14652,199.0,-1.0
2587539,01.04.2015,44,16206,799.0,1.0
2587625,01.04.2015,44,8095,499.0,-1.0
2587626,01.04.2015,44,8008,299.0,1.0
2587690,01.04.2015,44,13802,499.0,1.0
2587697,01.04.2015,44,13442,27990.0,1.0
2587750,01.04.2015,44,11927,599.0,1.0
2587751,01.04.2015,44,11926,1079.0,1.0
2587777,01.04.2015,45,4424,299.0,1.0
2587870,01.04.2015,45,6126,999.0,1.0
2587884,01.04.2015,45,2269,599.0,1.0
2587899,01.04.2015,45,4871,999.0,2.0
2587963,01.04.2015,44,21364,479.0,1.0
2588056,01.04.2015,45,1969,3999.0,2.0
2588099,01.04.2015,44,22088,119.0,2.0
2588106,01.04.2015,44,7172,2599.0,1.0
2588188,01.04.2015,41,11904,149.0,1.0
2588222,01.04.2015,41,17365,99.0,1.0
2588258,01.04.2015,41,15066,799.0,1.0
2588426,01.04.2015,41,6128,2499.0,1.0
2588447,01.04.2015,41,7087,999.0,1.0
2588458,01.04.2015,44,4728,249.0,1.0
2588466,01.04.2015,44,4467,987.58,1.0
2588583,01.04.2015,44,6503,1999.0,1.0
2588608,01.04.2015,44,5669,3490.0,1.0
2588646,01.04.2015,41,21366,1439.0,1.0
2588649,01.04.2015,41,21365,999.0,1.0
2588657,01.04.2015,44,1114,299.0,-1.0
2588682,01.04.2015,41,18626,699.0,1.0
2588699,01.04.2015,41,20613,1099.0,1.0
2588743,01.04.2015,44,3342,2999.0,1.0
2588751,01.04.2015,44,2918,705.21,1.0
2588757,01.04.2015,44,2954,705.21,1.0
2588791,01.04.2015,44,2308,199.0,1.0
2588798,01.04.2015,44,2070,98.0,1.0
2588825,01.04.2015,46,7498,349.0,1.0
2588887,01.04.2015,46,6875,299.0,1.0
2588898,01.04.2015,46,10360,199.0,1.0
2588899,01.04.2015,46,10357,199.0,1.0
2588942,01.04.2015,46,8807,58.0,1.0
2588946,01.04.2015,46,8625,199.0,1.0
2588964,01.04.2015,46,9048,169.0,1.0
2588971,01.04.2015,46,9409,349.0,1.0
2589005,01.04.2015,46,5509,299.0,1.0
2589012,01.04.2015,46,5380,3490.0,1.0
2589040,01.04.2015,46,4870,1299.0,1.0
2589109,01.04.2015,46,6497,1499.0,1.0
2589112,01.04.2015,46,6297,1649.0,1.0
2589130,01.04.2015,46,5822,1149.0,1.0
2589148,01.04.2015,46,5634,3190.0,1.0
2589155,01.04.2015,46,5638,3190.0,1.0
2589218,01.04.2015,46,14846,199.0,1.0
2589223,01.04.2015,46,15392,779.0,1.0
2589230,01.04.2015,46,15857,1199.0,1.0
2589251,01.04.2015,46,18042,239.2,1.0
2589281,01.04.2015,46,18052,239.2,2.0
2589282,01.04.2015,46,18051,239.2,1.0
2589285,01.04.2015,46,18050,239.2,1.0
2589328,01.04.2015,46,17717,1490.0,1.0
2589415,01.04.2015,46,11893,169.0,1.0
2589416,01.04.2015,46,11796,149.0,1.0
2589513,01.04.2015,45,16137,399.0,1.0
2589517,01.04.2015,45,16038,299.0,1.0
2589534,01.04.2015,45,15818,699.0,1.0
2589544,01.04.2015,45,15685,699.0,1.0
2589555,01.04.2015,45,14307,749.0,1.0
2589565,01.04.2015,45,13802,499.0,1.0
2589606,01.04.2015,45,19041,249.0,1.0
2589612,01.04.2015,45,18958,499.0,1.0
2589615,01.04.2015,45,19037,349.0,1.0
2589638,01.04.2015,45,12933,149.0,1.0
2589653,01.04.2015,45,16671,299.0,1.0
2589691,01.04.2015,45,8452,1890.0,2.0
2589725,01.04.2015,45,9532,399.0,1.0
2589759,01.04.2015,45,6738,499.0,4.0
2589768,01.04.2015,45,6740,499.0,4.0
2589800,01.04.2015,45,13505,1199.0,2.0
2589817,01.04.2015,45,11181,99.0,1.0
2589976,01.04.2015,46,4728,249.0,1.0
2590164,01.04.2015,46,2442,1199.0,1.0
2590248,01.04.2015,37,15548,199.0,1.0
2590254,01.04.2015,37,13869,349.0,1.0
2590275,01.04.2015,37,13401,27392.0,1.0
2590276,01.04.2015,37,13505,1199.0,1.0
2590285,01.04.2015,37,13405,25392.0,1.0
2590302,01.04.2015,37,18622,169.0,1.0
2590328,01.04.2015,37,19794,149.0,1.0
2590338,01.04.2015,37,19041,249.0,1.0
2590360,01.04.2015,37,16450,149.0,1.0
2590462,01.04.2015,37,6768,2799.0,1.0
2590473,01.04.2015,37,9532,399.0,1.0
2590479,01.04.2015,37,11926,1079.0,1.0
2590494,01.04.2015,37,11968,149.0,1.0
2590561,01.04.2015,37,20347,1849.0,1.0
2590585,01.04.2015,38,3251,58.0,1.0
2590607,01.04.2015,38,2734,699.0,1.0
2590689,01.04.2015,38,4029,58.0,1.0
2590701,01.04.2015,38,3477,1599.0,1.0
2590754,01.04.2015,37,21364,479.0,1.0
2590801,01.04.2015,37,20949,5.0,1.0
2590852,01.04.2015,38,2297,2598.0,1.0
2590855,01.04.2015,38,1971,4499.0,1.0
2590885,01.04.2015,38,806,249.0,1.0
2590894,01.04.2015,38,1570,2999.0,1.0
2590979,01.04.2015,35,19093,299.0,1.0
2590988,01.04.2015,35,19046,299.0,1.0
2591062,01.04.2015,35,20949,5.0,2.0
2591088,01.04.2015,35,15395,649.0,1.0
2591134,01.04.2015,35,14654,149.0,1.0
2591231,01.04.2015,35,15702,149.0,1.0
2591232,01.04.2015,35,15698,99.0,1.0
2591311,01.04.2015,37,3842,2799.0,1.0
2591470,01.04.2015,37,2283,999.0,1.0
2591493,01.04.2015,35,22073,99.0,1.0
2591495,01.04.2015,35,22088,119.0,2.0
2591535,01.04.2015,37,3447,2098.0,1.0
2591567,01.04.2015,37,3553,2799.0,2.0
2591645,01.04.2015,39,7493,349.0,1.0
2591701,01.04.2015,39,8672,169.0,1.0
2591722,01.04.2015,39,11927,539.0,1.0
2591833,01.04.2015,39,486,300.0,1.0
2591843,01.04.2015,38,22087,119.0,1.0
2591981,01.04.2015,39,22140,217.5,1.0
2592008,01.04.2015,39,21364,479.0,1.0
2592016,01.04.2015,39,21366,1439.0,2.0
2592098,01.04.2015,41,2878,3499.0,1.0
2592208,01.04.2015,39,15031,390.0,1.0
2592210,01.04.2015,39,14457,169.0,1.0
2592235,01.04.2015,39,19602,169.0,1.0
2592243,01.04.2015,39,18834,149.0,1.0
2592246,01.04.2015,39,19597,169.0,1.0
2592256,01.04.2015,39,20949,5.0,1.0
2592274,01.04.2015,39,17717,1000.0,1.0
2592276,01.04.2015,39,17654,3999.0,1.0
2592299,01.04.2015,39,17891,217.5,1.0
2592300,01.04.2015,39,17880,363.0,1.0
2592321,01.04.2015,38,6740,499.0,1.0
2592325,01.04.2015,38,6738,499.0,1.0
2592400,01.04.2015,38,7852,249.0,1.0
2592418,01.04.2015,38,9405,299.0,1.0
2592442,01.04.2015,38,10476,479.0,1.0
2592446,01.04.2015,38,9396,299.0,1.0
2592455,01.04.2015,38,8452,2890.0,1.0
2592487,01.04.2015,38,9355,349.0,1.0
2592488,01.04.2015,38,6126,999.0,1.0
2592570,01.04.2015,38,4736,58.0,1.0
2592637,01.04.2015,38,5247,2999.0,1.0
2592659,01.04.2015,38,5362,498.0,1.0
2592940,01.04.2015,38,16003,1499.0,1.0
2593031,01.04.2015,59,18454,199.0,1.0
2593034,01.04.2015,59,18477,249.0,1.0
2593048,01.04.2015,59,17717,750.0,1.0
2593065,01.04.2015,59,19752,79.0,1.0
2593066,01.04.2015,59,19794,149.0,1.0
2593154,01.04.2015,59,16788,2099.0,1.0
2593190,01.04.2015,59,14254,249.0,1.0
2593191,01.04.2015,59,20608,1999.0,1.0
2593219,01.04.2015,47,4977,1899.0,1.0
2593293,01.04.2015,59,21364,479.0,1.0
2593312,01.04.2015,59,20949,5.0,2.0
2593349,01.04.2015,59,21362,1099.0,1.0
2593359,01.04.2015,59,21761,772.03,1.0
2593390,01.04.2015,59,5643,2990.0,1.0
2593398,01.04.2015,59,6108,98.0,1.0
2593426,01.04.2015,59,8093,1081.15,1.0
2593428,01.04.2015,59,8448,4490.0,1.0
2593448,01.04.2015,59,7739,148.0,2.0
2593450,01.04.2015,59,7805,498.0,1.0
2593477,01.04.2015,59,4728,249.0,1.0
2593478,01.04.2015,59,4806,99.0,2.0
2593503,01.04.2015,59,5820,3199.0,1.0
2593528,01.04.2015,59,5361,28.0,1.0
2593595,01.04.2015,59,13697,899.0,1.0
2593687,01.04.2015,59,11460,99.0,1.0
2593691,01.04.2015,59,11655,1544.82,1.0
2593719,01.04.2015,42,21591,399.0,1.0
2593723,01.04.2015,42,21447,149.0,1.0
2593748,01.04.2015,42,21414,264.58,1.0
2593770,01.04.2015,42,21362,989.0,1.0
2593771,01.04.2015,42,21361,1999.0,1.0
2593791,01.04.2015,42,21400,99.0,1.0
2593796,01.04.2015,42,21485,329.0,1.0
2593835,01.04.2015,47,687,600.0,1.0
2593851,01.04.2015,42,21881,299.0,1.0
2593865,01.04.2015,42,21762,1499.0,1.0
2593916,01.04.2015,42,20739,499.0,1.0
2593928,01.04.2015,42,20611,2249.0,1.0
2593934,01.04.2015,42,20614,1099.0,1.0
2593997,01.04.2015,42,21364,431.0,1.0
2594017,01.04.2015,42,21366,1599.0,1.0
2594087,01.04.2015,47,3580,299.0,1.0
2594131,01.04.2015,47,3141,1180.0,1.0
2594247,01.04.2015,47,1969,3999.0,1.0
2594249,01.04.2015,47,1941,698.0,1.0
2594258,01.04.2015,47,1892,698.0,1.0
2594315,01.04.2015,47,1866,2999.0,1.0
2594442,01.04.2015,58,10476,479.0,1.0
2594452,01.04.2015,58,10478,799.0,1.0
2594459,01.04.2015,58,10768,349.0,1.0
2594466,01.04.2015,58,12105,98.0,1.0
2594471,01.04.2015,58,11927,599.0,2.0
2594488,01.04.2015,58,11247,399.0,1.0
2594530,01.04.2015,58,8702,399.0,1.0
2594542,01.04.2015,58,8819,799.0,1.0
2594545,01.04.2015,58,8874,599.0,1.0
2594565,01.04.2015,58,10659,999.0,1.0
2594574,01.04.2015,58,9786,169.0,1.0
2594605,01.04.2015,58,14227,99.0,1.0
2594633,01.04.2015,58,13802,499.0,1.0
2594660,01.04.2015,58,14457,169.0,1.0
2594662,01.04.2015,58,14228,99.0,1.0
2594708,01.04.2015,58,11938,99.0,1.0
2594711,01.04.2015,58,12206,2499.0,1.0
2594736,01.04.2015,58,13505,1199.0,1.0
2594751,01.04.2015,58,13104,399.0,1.0
2594883,01.04.2015,58,4351,399.0,1.0
2594926,01.04.2015,58,4808,399.0,1.0
2594969,01.04.2015,58,6713,1699.0,1.0
2594983,01.04.2015,58,7233,599.0,1.0
2595066,01.04.2015,58,6128,2499.0,1.0
2595228,01.04.2015,58,21364,479.0,5.0
2595274,01.04.2015,58,21361,1799.0,1.0
2595281,01.04.2015,58,21365,999.0,1.0
2595287,01.04.2015,58,21367,749.0,1.0
2595315,01.04.2015,59,3484,6799.0,1.0
2595318,01.04.2015,59,3251,58.0,1.0
2595322,01.04.2015,59,2959,638.04,1.0
2595336,01.04.2015,59,3243,1499.0,1.0
2595337,01.04.2015,59,3027,2999.0,1.0
2595384,01.04.2015,59,2919,850.95,1.0
2595387,01.04.2015,59,1905,249.0,1.0
2595399,01.04.2015,59,2070,98.0,1.0
2595436,01.04.2015,59,2851,709.01,1.0
2595471,01.04.2015,58,20346,1099.0,1.0
2595485,01.04.2015,58,15817,399.0,1.0
2595487,01.04.2015,58,15818,699.0,1.0
2595495,01.04.2015,58,16179,1949.0,1.0
2595506,01.04.2015,58,16227,499.0,1.0
2595521,01.04.2015,58,17048,699.0,1.0
2595612,01.04.2015,58,16061,1999.0,1.0
2595619,01.04.2015,58,16169,299.0,1.0
2595641,01.04.2015,58,16042,499.0,1.0
2595656,01.04.2015,58,19126,198.0,1.0
2595678,01.04.2015,58,19116,399.0,1.0
2595701,01.04.2015,58,20225,479.0,1.0
2595709,01.04.2015,58,20337,1099.0,1.0
2595715,01.04.2015,58,19806,399.0,1.0
2595777,01.04.2015,58,18953,28.0,1.0
2595904,01.04.2015,42,5821,1099.0,1.0
2595926,01.04.2015,42,5655,1290.0,1.0
2596011,01.04.2015,42,4557,399.0,1.0
